,port_name,iso3,country_name,latitude,longitude,harborsize,harbortype,railway,top_20_busiest_ports,busiest_ports_ranking,amount_shipped_through,code,busiest_ukports
2137,PATTANI,THA,Thailand,6.95,101.3,S,coastal,S,0,0,0,PATTANI,0
2138,TANTAWAN MARINE TERMINAL,THA,Thailand,10.083333,101.416667,V,other,None,0,0,0,TANTAWAN MARINE TERMINAL,0
2139,BRANNFORS,SWE,Sweden,65.016667,21.383333,V,coastal,None,0,0,0,BRANNFORS,0
2140,BANG SAPHAN,THA,Thailand,11.183333,99.6,V,coastal,None,0,0,0,BANG SAPHAN,0
2141,KHANOM,THA,Thailand,9.2,99.9,V,coastal,None,0,0,0,KHANOM,0
2142,LAEM CHABANG,THA,Thailand,13.083333,100.883333,S,coastal,S,1,20,7670,LAEM CHABANG,0
2143,PITEA,SWE,Sweden,65.316667,21.483333,S,coastal,S,0,0,0,PITEA,0
2144,ERAWAN TERMINAL,THA,Thailand,9.1,101.35,V,other,None,0,0,0,ERAWAN TERMINAL,0
2145,BENCHAMAS TERMINAL,THA,Thailand,10.516667,101.25,V,other,None,0,0,0,BENCHAMAS TERMINAL,0
2146,LULEA,SWE,Sweden,65.583333,22.166667,M,coastal,M,0,0,0,LULEA,0
2147,SI RACHA,THA,Thailand,13.166667,100.916667,M,other,None,0,0,0,SI RACHA,0
2148,MAP TA PHUT,THA,Thailand,12.666667,101.166667,V,coastal,None,0,0,0,MAP TA PHUT,0
2149,GAVLE,SWE,Sweden,60.683333,17.166667,S,coastal,M,0,0,0,GAVLE,0
2150,COLON,ARG,Argentina,-32.216667,-58.133333,V,river,None,0,0,0,COLON,0
2151,LA PLATA,ARG,Argentina,-34.833333,-57.883333,M,river,None,0,0,0,LA PLATA,0
2152,DEGRAD DES CANNES,None,None,4.85,-52.266667,V,river,None,0,0,0,DEGRAD DES CANNES,0
2153,PORTO SANTANA,BRA,Brazil,-0.05,-51.183333,V,river,None,0,0,0,PORTO SANTANA,0
2154,BELEM,BRA,Brazil,-1.45,-48.5,M,river,S,0,0,0,BELEM,0
2155,CAMETA,BRA,Brazil,-2.25,-49.5,V,other,None,0,0,0,CAMETA,0
2156,SANTAREM,BRA,Brazil,-2.416667,-54.716667,V,other,None,0,0,0,SANTAREM,0
2157,ITACOATIARA,BRA,Brazil,-3.15,-58.45,V,river,S,0,0,0,ITACOATIARA,0
2158,MANAUS,BRA,Brazil,-3.133333,-60.016667,S,river,S,0,0,0,MANAUS,0
2159,TUTOIA,BRA,Brazil,-2.783333,-42.283333,V,river,None,0,0,0,TUTOIA,0
2160,CAMOCIM,BRA,Brazil,-2.9,-40.833333,V,river,None,0,0,0,CAMOCIM,0
2161,CABEDELO,BRA,Brazil,-6.966667,-34.833333,S,river,M,0,0,0,CABEDELO,0
2162,RECIFE,BRA,Brazil,-8.05,-34.866667,M,coastal,M,0,0,0,RECIFE,0
2163,PORTO DE MACEIO,BRA,Brazil,-9.666667,-35.733333,S,coastal,L,0,0,0,PORTO DE MACEIO,0
2164,ARATU,BRA,Brazil,-12.783333,-38.5,S,other,S,0,0,0,ARATU,0
2165,MADRE DE DEUS,BRA,Brazil,-12.75,-38.616667,V,other,None,0,0,0,MADRE DE DEUS,0
2166,PORT OF ILHEUS,BRA,Brazil,-14.783333,-39.016667,S,coastal,S,0,0,0,PORT OF ILHEUS,0
2167,MACAE,BRA,Brazil,-22.366667,-41.766667,V,river,None,0,0,0,MACAE,0
2168,PORTO DO FORNO,BRA,Brazil,-22.966667,-42.016667,V,coastal,None,0,0,0,PORTO DO FORNO,0
2169,ANGRA DOS REIS,BRA,Brazil,-23.016667,-44.316667,S,coastal,S,0,0,0,ANGRA DOS REIS,0
2170,SAO SEBASTIAO,BRA,Brazil,-23.8,-45.4,S,other,None,0,0,0,SAO SEBASTIAO,0
2171,SANTOS,BRA,Brazil,-23.95,-46.3,L,coastal,L,0,0,0,SANTOS,0
2172,MOENGO,SUR,Suriname,5.633333,-54.416667,V,river,None,0,0,0,MOENGO,0
2173,MARACAIBO,VEN,Venezuela,10.633333,-71.6,M,other,L,0,0,0,MARACAIBO,0
2174,PORT CLINTON,USA,United States of America,41.516667,-82.933333,V,river,S,0,0,0,PORT CLINTON,0
2175,PUT IN BAY,USA,United States of America,41.65,-82.816667,V,coastal,None,0,0,0,PUT IN BAY,0
2176,TOLEDO,USA,United States of America,41.7,-83.466667,M,river,None,0,0,0,TOLEDO,0
2177,MONROE,USA,United States of America,41.883333,-83.333333,V,river,None,0,0,0,MONROE,0
2178,TRENTON,USA,United States of America,42.133333,-83.166667,V,river,None,0,0,0,TRENTON,0
2179,WYANDOTTE,USA,United States of America,42.2,-83.15,S,river,None,0,0,0,WYANDOTTE,0
2180,ROUGE RIVER,USA,United States of America,42.283333,-83.116667,S,river,None,0,0,0,ROUGE RIVER,0
2181,DETROIT,USA,United States of America,42.333333,-83.033333,L,river,M,0,0,0,DETROIT,0
2182,WALPOLE ISLAND,CAN,Canada,42.616667,-82.516667,V,river,None,0,0,0,WALPOLE ISLAND,0
2183,SOMBRA,CAN,Canada,42.716667,-82.483333,V,river,None,0,0,0,SOMBRA,0
2184,SACKETS HARBOR,USA,United States of America,43.95,-76.116667,V,coastal,S,0,0,0,SACKETS HARBOR,0
2185,OSWEGO,USA,United States of America,43.466667,-76.516667,S,river,None,0,0,0,OSWEGO,0
2186,MASSON,CAN,Canada,45.533333,-75.416667,V,river,None,0,0,0,MASSON,0
2187,GATINEAU,CAN,Canada,45.483333,-75.65,V,river,None,0,0,0,GATINEAU,0
2188,OTTAWA,CAN,Canada,45.433333,-75.7,S,river,None,0,0,0,OTTAWA,0
2189,HULL,CAN,Canada,45.433333,-75.7,V,river,None,0,0,0,HULL,0
2190,BEAUHARNOIS,CAN,Canada,45.316667,-73.883333,V,lake,None,0,0,0,BEAUHARNOIS,0
2191,COTEAU LANDING,CAN,Canada,45.25,-74.2,V,lake,None,0,0,0,COTEAU LANDING,0
2192,ST ZOTIQUE,CAN,Canada,45.25,-74.25,V,lake,None,0,0,0,ST ZOTIQUE,0
2193,ST ANICET,CAN,Canada,45.133333,-74.366667,V,river,None,0,0,0,ST ANICET,0
2194,SOUTH LANCASTER,CAN,Canada,45.133333,-74.5,V,river,None,0,0,0,SOUTH LANCASTER,0
2195,CORNWALL,CAN,Canada,45.016667,-74.733333,V,lake,None,0,0,0,CORNWALL,0
2196,CARDINAL,CAN,Canada,44.783333,-75.383333,V,lake,None,0,0,0,CARDINAL,0
2197,LOWER LAKES TERMINAL,CAN,Canada,44.733333,-75.466667,S,river,S,0,0,0,LOWER LAKES TERMINAL,0
2198,BROCKVILLE,CAN,Canada,44.583333,-75.666667,V,coastal,None,0,0,0,BROCKVILLE,0
2199,ROCKPORT,CAN,Canada,44.383333,-75.933333,V,river,S,0,0,0,ROCKPORT,0
2200,GANANOQUE,CAN,Canada,44.333333,-76.166667,V,river,None,0,0,0,GANANOQUE,0
2201,WOLFE ISLAND,CAN,Canada,44.2,-76.433333,V,river,None,0,0,0,WOLFE ISLAND,0
2202,KINGSTON,CAN,Canada,44.233333,-76.5,V,coastal,M,0,0,0,KINGSTON,0
2203,OGDENSBURG,USA,United States of America,44.7,-75.5,S,river,S,0,0,0,OGDENSBURG,0
2204,ALEXANDRIA BAY,USA,United States of America,44.333333,-75.916667,V,river,None,0,0,0,ALEXANDRIA BAY,0
2205,CLAYTON,USA,United States of America,44.233333,-76.05,V,river,S,0,0,0,CLAYTON,0
2206,MILLHAVEN,CAN,Canada,44.2,-76.733333,V,coastal,None,0,0,0,MILLHAVEN,0
2207,PICTON,CAN,Canada,44.016667,-77.133333,V,coastal,None,0,0,0,PICTON,0
2208,BELLEVILLE,CAN,Canada,44.15,-77.4,S,coastal,S,0,0,0,BELLEVILLE,0
2209,TRENTON,CAN,Canada,44.1,-77.566667,S,river,S,0,0,0,TRENTON,0
2210,COBOURG,CAN,Canada,43.95,-78.166667,S,coastal,None,0,0,0,COBOURG,0
2211,PORT HOPE,CAN,Canada,43.933333,-78.283333,S,coastal,None,0,0,0,PORT HOPE,0
2212,OSHAWA,CAN,Canada,43.866667,-78.816667,S,coastal,None,0,0,0,OSHAWA,0
2213,PORT WHITBY,CAN,Canada,43.85,-78.933333,S,coastal,None,0,0,0,PORT WHITBY,0
2214,TORONTO,CAN,Canada,43.616667,-79.383333,M,coastal,None,0,0,0,TORONTO,0
2215,PORT CREDIT,CAN,Canada,43.55,-79.583333,V,coastal,S,0,0,0,PORT CREDIT,0
2216,CLARKSON,CAN,Canada,43.5,-79.6,V,other,None,0,0,0,CLARKSON,0
2217,OAKVILLE,CAN,Canada,43.433333,-79.666667,V,coastal,None,0,0,0,OAKVILLE,0
2218,BRONTE,CAN,Canada,43.4,-79.716667,V,coastal,S,0,0,0,BRONTE,0
2219,HAMILTON,CAN,Canada,43.25,-79.85,M,coastal,S,0,0,0,HAMILTON,0
2220,PORT DALHOUSIE,CAN,Canada,43.216667,-79.266667,V,coastal,S,0,0,0,PORT DALHOUSIE,0
2221,PORT WELLER,CAN,Canada,43.233333,-79.216667,S,river,None,0,0,0,PORT WELLER,0
2222,WELLAND,CAN,Canada,43.0,-79.25,S,lake,None,0,0,0,WELLAND,0
2223,TOLIARA,MDG,Madagascar,-23.366667,43.666667,V,other,None,0,0,0,TOLIARA,0
2224,MANANJARY,MDG,Madagascar,-21.25,48.333333,V,other,None,0,0,0,MANANJARY,0
2225,TOAMASINA,MDG,Madagascar,-18.166667,49.416667,S,coastal,M,0,0,0,TOAMASINA,0
2226,ANTISRANANA,MDG,Madagascar,-12.266667,49.283333,S,coastal,None,0,0,0,ANTISRANANA,0
2227,SAINT-DENIS,None,None,-20.866667,55.45,V,other,None,0,0,0,SAINT-DENIS,0
2228,PORT OUEST,None,None,-20.933333,55.283333,S,coastal,None,0,0,0,PORT OUEST,0
2229,PORT LOUIS,MUS,Mauritius,-20.15,57.5,S,coastal,None,0,0,0,PORT LOUIS,0
2230,PORT MATHURIN,MUS,Mauritius,-19.683333,63.416667,V,coastal,None,0,0,0,PORT MATHURIN,0
2231,GASPE,CAN,Canada,48.833333,-64.483333,S,coastal,None,0,0,0,GASPE,0
2232,RIMOUSKI,CAN,Canada,48.45,-68.516667,S,river,None,0,0,0,RIMOUSKI,0
2233,CHICOUTIMI (PORT SAGUENAY),CAN,Canada,48.433333,-71.066667,S,river,None,0,0,0,CHICOUTIMI (PORT SAGUENAY),0
2234,SOREL,CAN,Canada,46.05,-73.116667,S,river,L,0,0,0,SOREL,0
2235,JASK,IRN,Iran,25.633333,57.766667,V,coastal,None,0,0,0,JASK,0
2236,DORALEH,DJI,Djibouti,11.6,43.083333,S,coastal,None,0,0,0,DORALEH,0
2237,BOOSAASO,SOM,Somalia,11.283333,49.183333,S,coastal,None,0,0,0,BOOSAASO,0
2238,AL KHAIR OIL TERMINAL,SDN,Sudan,19.583333,37.25,S,coastal,None,0,0,0,AL KHAIR OIL TERMINAL,0
2239,BESHAYER OIL TERMINAL,SDN,Sudan,19.4,37.316667,M,other,None,0,0,0,BESHAYER OIL TERMINAL,0
2240,SAWAKIN HARBOR,SDN,Sudan,19.133333,37.35,S,coastal,None,0,0,0,SAWAKIN HARBOR,0
2241,UMM AL QAYWAYN,ARE,United Arab Emirates,25.583333,55.583333,S,coastal,None,0,0,0,UMM AL QAYWAYN,0
2242,SHARJAH OFFSHORE TERMINAL,ARE,United Arab Emirates,25.583333,55.4,S,other,None,0,0,0,SHARJAH OFFSHORE TERMINAL,0
2243,ASH SHARIQAH,ARE,United Arab Emirates,25.416667,55.366667,S,coastal,None,0,0,0,ASH SHARIQAH,0
2244,AJMAN,ARE,United Arab Emirates,25.416667,55.433333,V,other,None,0,0,0,AJMAN,0
2245,AL JAZEERA PORT,ARE,United Arab Emirates,25.716667,55.783333,S,coastal,None,0,0,0,AL JAZEERA PORT,0
2246,ZIRKUH PETROLEUM PORT,ARE,United Arab Emirates,25.016667,53.0,M,other,None,0,0,0,ZIRKUH PETROLEUM PORT,0
2247,BENGKULU,IDN,Indonesia,-3.783333,102.25,V,other,None,0,0,0,BENGKULU,0
2248,CANAPORT (ST. JOHN),CAN,Canada,45.2,-65.983333,L,other,None,0,0,0,CANAPORT (ST. JOHN),0
2249,YARMOUTH,CAN,Canada,43.833333,-66.116667,S,coastal,M,0,0,0,YARMOUTH,0
2250,LIVERPOOL (BROOKLYN),CAN,Canada,44.033333,-64.65,S,coastal,L,0,0,0,LIVERPOOL (BROOKLYN),0
2251,WHITEHAVEN HARBOR,CAN,Canada,45.233333,-61.183333,V,coastal,None,0,0,0,WHITEHAVEN HARBOR,0
2252,JIJEL,DZA,Algeria,36.833333,5.783333,V,coastal,S,0,0,0,JIJEL,0
2253,NORRSUNDET,SWE,Sweden,60.933333,17.166667,V,coastal,S,0,0,0,NORRSUNDET,0
2254,SONGKHLA HARBOR,THA,Thailand,7.216667,100.583333,V,river,S,0,0,0,SONGKHLA HARBOR,0
2255,DAI HANG,VNM,Vietnam,8.483333,108.683333,V,other,None,0,0,0,DAI HANG,0
2256,VALLVIK,SWE,Sweden,61.183333,17.166667,S,coastal,S,0,0,0,VALLVIK,0
2257,MUI VUNG TAU,VNM,Vietnam,10.316667,107.066667,V,coastal,None,0,0,0,MUI VUNG TAU,0
2258,SODERHAMN,SWE,Sweden,61.3,17.083333,S,river,S,0,0,0,SODERHAMN,0
2259,PHU MY,VNM,Vietnam,10.583333,107.033333,V,river,None,0,0,0,PHU MY,0
2260,GINGOOG,PHL,Philippines,8.833333,125.1,V,coastal,None,0,0,0,GINGOOG,0
2261,IGGESUND,SWE,Sweden,61.65,17.083333,V,coastal,S,0,0,0,IGGESUND,0
2262,ISABEL,PHL,Philippines,10.916667,124.433333,V,other,None,0,0,0,ISABEL,0
2263,HUDIKSVALL,SWE,Sweden,61.733333,17.116667,S,river,S,0,0,0,HUDIKSVALL,0
2264,MASAO,PHL,Philippines,9.0,125.416667,V,coastal,None,0,0,0,MASAO,0
2265,STOCKA,SWE,Sweden,61.9,17.35,V,coastal,S,0,0,0,STOCKA,0
2266,TANAUAN,PHL,Philippines,11.1,125.016667,V,other,None,0,0,0,TANAUAN,0
2267,SHAKHTERSK,RUS,Russia,49.166667,142.066667,V,coastal,S,0,0,0,SHAKHTERSK,0
2268,KAVKAZ OIL TERMINAL,RUS,Russia,45.333333,36.65,V,other,S,0,0,0,KAVKAZ OIL TERMINAL,0
2269,ZARUBINO,RUS,Russia,42.633333,131.083333,V,coastal,S,0,0,0,ZARUBINO,0
2270,VITAZ MARINE TERMINAL,RUS,Russia,52.7,143.55,V,other,None,0,0,0,VITAZ MARINE TERMINAL,0
2271,STOCKVIK,SWE,Sweden,62.333333,17.383333,V,coastal,None,0,0,0,STOCKVIK,0
2272,SUNDSVALL,SWE,Sweden,62.383333,17.35,M,coastal,S,0,0,0,SUNDSVALL,0
2273,VIVSTAVARV,SWE,Sweden,62.483333,17.35,V,coastal,S,0,0,0,VIVSTAVARV,0
2274,SORAKER,SWE,Sweden,62.5,17.5,V,coastal,S,0,0,0,SORAKER,0
2275,HARNOSAND,SWE,Sweden,62.633333,17.933333,S,coastal,S,0,0,0,HARNOSAND,0
2276,ULVVIK,SWE,Sweden,62.666667,17.866667,V,coastal,None,0,0,0,ULVVIK,0
2277,UTANSJO,SWE,Sweden,62.766667,17.933333,V,coastal,None,0,0,0,UTANSJO,0
2278,GUSTAVSVIK,SWE,Sweden,62.833333,17.883333,V,coastal,S,0,0,0,GUSTAVSVIK,0
2279,LUNDE,SWE,Sweden,62.883333,17.883333,V,coastal,S,0,0,0,LUNDE,0
2280,KRAMFORS,SWE,Sweden,62.933333,17.8,V,coastal,S,0,0,0,KRAMFORS,0
2281,KARSKAR,SWE,Sweden,60.683333,17.266667,V,coastal,S,0,0,0,KARSKAR,0
2282,VAJA,SWE,Sweden,62.983333,17.716667,V,river,None,0,0,0,VAJA,0
2283,BOLLSTABRUK,SWE,Sweden,63.0,17.7,V,coastal,None,0,0,0,BOLLSTABRUK,0
2284,DEGERHAMN,SWE,Sweden,56.35,16.416667,V,coastal,None,0,0,0,DEGERHAMN,0
2285,RONEHAMN,SWE,Sweden,57.116667,18.5,S,coastal,None,0,0,0,RONEHAMN,0
2286,SLITE,SWE,Sweden,57.7,18.816667,S,other,None,0,0,0,SLITE,0
2287,FAROSUND,SWE,Sweden,57.916667,19.05,S,coastal,M,0,0,0,FAROSUND,0
2288,STORUGNS,SWE,Sweden,57.833333,18.8,V,other,None,0,0,0,STORUGNS,0
2289,VISBY,SWE,Sweden,57.633333,18.283333,S,coastal,S,0,0,0,VISBY,0
