,scalerank_left,airport_name,abbrev,location,gps_code,iata_code,wikipedia,wdid_score,ne_id,name,iso3,size,usage,top_20_busiest_airports,busiest_airport_ranking,amount_passed_through
614,4,Kishinev S.E.,KIV,terminal,LUKK,KIV,http://en.wikipedia.org/wiki/Chi%C5%9Fin%C4%83u_International_Airport,2,1159124397,Moldova,MDA,mid,civilian,0,0,0
615,4,Jorge Chávez,LIM,terminal,SPIM,LIM,http://en.wikipedia.org/wiki/Jorge_Ch%C3%A1vez_International_Airport,5,1159124405,Peru,PER,major,civilian,0,0,0
616,4,Thunder Bay Int'l,YQT,terminal,CYQT,YQT,http://en.wikipedia.org/wiki/Thunder_Bay_International_Airport,4,1159124423,Canada,CAN,mid,civilian,0,0,0
617,4,Vilnius,VNO,terminal,EYVI,VNO,http://en.wikipedia.org/wiki/Vilnius_International_Airport,4,1159124435,Lithuania,LTU,major,civilian,0,0,0
618,4,Hsien Yang,XIY,terminal,ZLXY,XIY,http://en.wikipedia.org/wiki/Xi'an_Xianyang_International_Airport,2,1159124447,China,CHN,major,civilian,0,0,0
619,4,Del Norte Int'l,NTR,terminal,MMAN,NTR,http://en.wikipedia.org/wiki/Del_Norte_International_Airport,4,1159124461,Mexico,MEX,mid,civilian,0,0,0
620,4,Fua'amotu Int'l,TBU,terminal,NFTF,TBU,http://en.wikipedia.org/wiki/Fua'amotu_International_Airport,4,1159124471,None,None,mid,civilian,0,0,0
621,4,Esfahan Int'l,IFN,terminal,OIFM,IFN,http://en.wikipedia.org/wiki/Isfahan_International_Airport,4,1159124485,Iran,IRN,mid,civilian,0,0,0
622,4,Harare Int'l,HRE,terminal,FVHA,HRE,http://en.wikipedia.org/wiki/Harare_International_Airport,4,1159124495,Zimbabwe,ZWE,mid,civilian,0,0,0
623,4,Kuwait Int'l,KWI,terminal,OKBK,KWI,http://en.wikipedia.org/wiki/Kuwait_International_Airport,4,1159124511,Kuwait,KWT,major,civilian,0,0,0
624,4,Macdonald-Cartier Int'l,YOW,terminal,CYOW,YOW,http://en.wikipedia.org/wiki/Ottawa_Macdonald-Cartier_International_Airport,4,1159124527,Canada,CAN,major,civilian,0,0,0
625,4,Kabul Int'l,KBL,terminal,OAKB,KBL,http://en.wikipedia.org/wiki/Kabul_International_Airport,4,1159124533,Afghanistan,AFG,mid,civilian,0,0,0
626,4,Abidjan Port Bouet,ABJ,terminal,DIAP,ABJ,http://en.wikipedia.org/wiki/Port_Bouet_Airport,4,1159124545,None,None,mid,civilian,0,0,0
627,4,General Juan N Alvarez Int'l,ACA,terminal,MMAA,ACA,http://en.wikipedia.org/wiki/General_Juan_N._%C3%81lvarez_International_Airport,4,1159124559,Mexico,MEX,major,civilian,0,0,0
628,4,Kotoka Int'l,ACC,terminal,DGAA,ACC,http://en.wikipedia.org/wiki/Kotoka_International_Airport,4,1159124577,Ghana,GHA,major,civilian,0,0,0
629,4,Bole Int'l,ADD,terminal,HAAB,ADD,http://en.wikipedia.org/wiki/Bole_International_Airport,4,1159124593,Ethiopia,ETH,mid,civilian,0,0,0
630,4,Aden Int'l,ADE,terminal,OYAA,ADE,http://en.wikipedia.org/wiki/Aden_International_Airport,4,1159124609,Yemen,YEM,mid,civilian,0,0,0
631,4,Adelaide Int'l,ADL,terminal,YPAD,ADL,http://en.wikipedia.org/wiki/Adelaide_International_Airport,4,1159124621,Australia,AUS,mid,civilian,0,0,0
632,4,Almaty Int'l,ALA,terminal,UAAA,ALA,http://en.wikipedia.org/wiki/Almaty_International_Airport,4,1159124639,Kazakhstan,KAZ,major,civilian,0,0,0
633,4,Houari Boumediene,ALG,terminal,DAAG,ALG,http://en.wikipedia.org/wiki/Houari_Boumedienne_Airport,4,1159124651,Algeria,DZA,major,civilian,0,0,0
634,4,Aleppo Int'l,ALP,terminal,OSAP,ALP,http://en.wikipedia.org/wiki/Aleppo_International_Airport,4,1159124663,Syria,SYR,major,civilian,0,0,0
635,4,Sardar Vallabhbhai Patel Int'l,AMD,terminal,VAAH,AMD,http://en.wikipedia.org/wiki/Sardar_Vallabhbhai_Patel_International_Airport,4,1159124675,India,IND,mid,civilian,0,0,0
636,4,Cerro Moreno Int'l,ANF,terminal,SCFA,ANF,http://en.wikipedia.org/wiki/Cerro_Moreno_International_Airport,2,1159124691,Chile,CHL,mid,civilian,0,0,0
637,4,Ashkhabad Northwest,ASB,terminal,UTAA,ASB,http://en.wikipedia.org/wiki/Ashgabat_Airport,4,1159124703,Turkmenistan,TKM,mid,civilian,0,0,0
638,4,Yohannes Iv Int'l,ASM,terminal,HHAS,ASM,http://en.wikipedia.org/wiki/Asmara_International_Airport,4,1159124717,Eritrea,ERI,mid,civilian,0,0,0
639,4,Silvio Pettirossi Int'l,ASU,terminal,SGAS,ASU,http://en.wikipedia.org/wiki/Silvio_Pettirossi_International_Airport,4,1159124737,Paraguay,PRY,mid,civilian,0,0,0
640,4,Bermuda Int'l,BDA,terminal,TXKF,BDA,http://en.wikipedia.org/wiki/Bermuda_International_Airport,4,1159124747,Bermuda,BMU,mid,civilian,0,0,0
641,4,Surcin,BEG,terminal,LYBE,BEG,http://en.wikipedia.org/wiki/Belgrade_Nikola_Tesla_Airport,4,1159124759,Serbia,SRB,major,civilian,0,0,0
642,4,Beirut Int'l,BEY,terminal,OLBA,BEY,http://en.wikipedia.org/wiki/Beirut_Rafic_Hariri_International_Airport,4,1159124775,Lebanon,LBN,major,civilian,0,0,0
643,4,Bairagarh,BHO,terminal,VABP,BHO,http://en.wikipedia.org/wiki/Bhopal_Airport,4,1159124789,India,IND,mid,civilian,0,0,0
644,4,Bamako Sénou,BKO,terminal,GABS,BKO,http://en.wikipedia.org/wiki/Senou_International_Airport,4,1159124801,Mali,MLI,mid,civilian,0,0,0
645,4,Nashville Int'l,BNA,terminal,KBNA,BNA,http://en.wikipedia.org/wiki/Nashville_International_Airport,4,1159124815,United States of America,USA,major,civilian,0,0,0
646,4,Brisbane Int'l,BNE,terminal,YBBN,BNE,http://en.wikipedia.org/wiki/Brisbane_Airport,4,1159124827,Australia,AUS,major,civilian,0,0,0
647,4,Boise Air Terminal,BOI,terminal,KBOI,BOI,http://en.wikipedia.org/wiki/Boise_Airport,4,1159124845,United States of America,USA,major,civilian,0,0,0
648,4,Wiley Post Will Rogers Mem.,BRW,terminal,PABR,BRW,http://en.wikipedia.org/wiki/Wiley_Post-Will_Rogers_Memorial_Airport,4,1159124857,United States of America,USA,mid,civilian,0,0,0
649,4,Greater Buffalo Int'l,BUF,terminal,KBUF,BUF,http://en.wikipedia.org/wiki/Buffalo_Niagara_International_Airport,4,1159124867,United States of America,USA,major,civilian,0,0,0
650,4,Bulawayo,BUQ,terminal,FVBU,BUQ,http://en.wikipedia.org/wiki/Joshua_Mqabuko_Nkomo_International_Airport,4,1159124879,Zimbabwe,ZWE,mid,civilian,0,0,0
651,4,Brunei Int'l,BWN,terminal,WBSB,BWN,http://en.wikipedia.org/wiki/Brunei_International_Airport,4,1159124891,Brunei,BRN,major,civilian,0,0,0
652,4,Guangzhou Baiyun Int'l,CAN,terminal,ZGGG,CAN,http://en.wikipedia.org/wiki/Guangzhou_Baiyun_International_Airport,4,1159124905,China,CHN,major,civilian,1,18,1780423
653,4,Carriel Sur Int'l,CCP,terminal,SCIE,CCP,http://en.wikipedia.org/wiki/Carriel_Sur_International_Airport,4,1159124919,Chile,CHL,mid,civilian,0,0,0
654,4,Netaji Subhash Chandra Bose Int'l,CCU,terminal,VECC,CCU,http://en.wikipedia.org/wiki/Netaji_Subhash_Chandra_Bose_International_Airport,4,1159124929,India,IND,major,civilian,0,0,0
655,4,Chittagong,CGP,terminal,VGEG,CGP,http://en.wikipedia.org/wiki/Shah_Amanat_International_Airport,4,1159124941,None,None,mid,civilian,0,0,0
656,4,Christchurch Int'l,CHC,terminal,NZCH,CHC,http://en.wikipedia.org/wiki/Christchurch_International_Airport,4,1159124957,New Zealand,NZL,major,civilian,0,0,0
657,4,Conakry,CKY,terminal,GUCY,CKY,http://en.wikipedia.org/wiki/Conakry_International_Airport,4,1159124971,Guinea,GIN,mid,civilian,0,0,0
658,4,Hopkins Int'l,CLE,terminal,KCLE,CLE,http://en.wikipedia.org/wiki/Cleveland_Hopkins_International_Airport,4,1159124983,United States of America,USA,major,civilian,0,0,0
659,4,Alfonso Bonilla Aragón Int'l,CLO,terminal,SKCL,CLO,http://en.wikipedia.org/wiki/Alfonso_Bonilla_Arag%C3%B3n_International_Airport,4,1159124999,Colombia,COL,mid,civilian,0,0,0
660,4,Cotonou Cadjehon,COO,terminal,DBBB,COO,http://en.wikipedia.org/wiki/Cadjehoun_Airport,4,1159125011,Benin,BEN,mid,civilian,0,0,0
661,4,Ingeniero Ambrosio L.V. Taravella Int'l,COR,terminal,SACO,COR,http://en.wikipedia.org/wiki/Ingeniero_Ambrosio_L.V._Taravella_International_Airport,4,1159125023,Argentina,ARG,mid,civilian,0,0,0
662,4,Rafael Nunez,CTG,terminal,SKCG,CTG,http://en.wikipedia.org/wiki/Rafael_N%C3%BA%C3%B1ez_International_Airport,4,1159125033,Colombia,COL,mid,civilian,0,0,0
663,4,Cancún,CUN,terminal,MMUN,CUN,http://en.wikipedia.org/wiki/Canc%C3%BAn_International_Airport,4,1159125049,Mexico,MEX,major,civilian,0,0,0
664,4,General R F Villalobos Int'l,CUU,terminal,MMCU,CUU,http://en.wikipedia.org/wiki/General_Roberto_Fierro_Villalobos_International_Airport,4,1159125065,Mexico,MEX,mid,civilian,0,0,0
665,4,Zia Int'l Dhaka,DAC,terminal,VGHS,DAC,http://en.wikipedia.org/wiki/Zia_International_Airport,4,1159125077,Bangladesh,BGD,mid,civilian,0,0,0
666,4,Darwin Int'l,DRW,terminal,YPDN,DRW,http://en.wikipedia.org/wiki/Darwin_International_Airport,4,1159125091,None,None,major,military/civilian,0,0,0
667,4,Louis Botha,DUR,terminal,FADN,DUR,http://en.wikipedia.org/wiki/Durban_International_Airport,4,1159125101,South Africa,ZAF,mid,civilian,0,0,0
668,4,Lubumbashi Luano Int'l,FBM,terminal,FZQA,FBM,http://en.wikipedia.org/wiki/Lubumbashi_International_Airport,4,1159125113,Dem. Rep. Congo,COD,mid,civilian,0,0,0
669,4,Saiss,FEZ,terminal,GMFF,FEZ,http://en.wikipedia.org/wiki/Sa%C3%AFss_Airport,4,1159125125,Morocco,MAR,mid,civilian,0,0,0
670,4,Kinshasa N Djili Int'l,FIH,terminal,FZAA,FIH,http://en.wikipedia.org/wiki/Kinshasa_International_Airport,4,1159125139,Dem. Rep. Congo,COD,mid,civilian,0,0,0
671,4,Freetown Lungi,FNA,terminal,GFLL,FNA,http://en.wikipedia.org/wiki/Lungi_International_Airport,4,1159125153,None,None,mid,civilian,0,0,0
672,4,Sunan,FNJ,terminal,ZKPY,FNJ,http://en.wikipedia.org/wiki/Sunan_International_Airport,4,1159125167,North Korea,PRK,mid,civilian,0,0,0
673,4,Vasilyevka,FRU,terminal,UAFM,FRU,http://en.wikipedia.org/wiki/Manas_International_Airport,5,1159125179,Kyrgyzstan,KGZ,major,civilian,0,0,0
674,4,Sir Seretse Khama Int'l,GBE,terminal,FBSK,GBE,http://en.wikipedia.org/wiki/Sir_Seretse_Khama_International_Airport,4,1159125191,Botswana,BWA,mid,civilian,0,0,0
675,4,Don Miguel Hidalgo Int'l,GDL,terminal,MMGL,GDL,http://en.wikipedia.org/wiki/Don_Miguel_Hidalgo_y_Costilla_International_Airport,4,1159125205,Mexico,MEX,major,civilian,0,0,0
676,4,Glasgow Int'l,GLA,terminal,EGPF,GLA,http://en.wikipedia.org/wiki/Glasgow_International_Airport,4,1159125213,United Kingdom,GBR,major,civilian,0,0,0
677,4,La Aurora,GUA,terminal,MGGT,GUA,http://en.wikipedia.org/wiki/La_Aurora_International_Airport,4,1159125223,Guatemala,GTM,mid,civilian,0,0,0
678,4,Simon Bolivar Int'l,GYE,terminal,SEGU,GYE,http://en.wikipedia.org/wiki/Jos%C3%A9_Joaqu%C3%ADn_de_Olmedo_International_Airport,4,1159125231,None,None,mid,civilian,0,0,0
679,4,Noi Bai,HAN,terminal,VVNB,HAN,http://en.wikipedia.org/wiki/Noi_Bai_International_Airport,4,1159125235,Vietnam,VNM,major,civilian,0,0,0
680,4,José Martí Int'l,HAV,terminal,MUHA,HAV,http://en.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%AD_International_Airport,4,1159125245,Cuba,CUB,major,civilian,0,0,0
681,4,Borg El Arab Int'l,HBE,terminal,HEBA,HBE,http://en.wikipedia.org/wiki/Borg_El_Arab_Airport,4,1159125249,Egypt,EGY,mid,civilian,0,0,0
682,4,King Abdul Aziz Int'l,JED,terminal,OEJN,JED,http://en.wikipedia.org/wiki/King_Abdulaziz_International_Airport,4,1159125253,Saudi Arabia,SAU,major,civilian,0,0,0
683,4,Kano Mallam Aminu Int'l,KAN,terminal,DNKN,KAN,http://en.wikipedia.org/wiki/Mallam_Aminu_Kano_International_Airport,4,1159125263,Nigeria,NGA,mid,civilian,0,0,0
684,4,Kashi,KHG,terminal,ZWSH,KHG,http://en.wikipedia.org/wiki/Kashgar_Airport,4,1159125271,China,CHN,mid,civilian,0,0,0
685,4,Norman Manley Int'l,KIN,terminal,MKJP,KIN,http://en.wikipedia.org/wiki/Norman_Manley_International_Airport,4,1159125285,None,None,major,civilian,0,0,0
686,4,Tribhuvan Int'l,KTM,terminal,VNKT,KTM,http://en.wikipedia.org/wiki/Tribhuvan_International_Airport,4,1159125303,Nepal,NPL,mid,civilian,0,0,0
687,4,Luanda 4 de Fevereiro,LAD,terminal,FNLU,LAD,http://en.wikipedia.org/wiki/Quatro_de_Fevereiro_Airport,4,1159125315,Angola,AGO,mid,civilian,0,0,0
688,4,Pulkovo 2,LED,terminal,ULLI,LED,http://en.wikipedia.org/wiki/Pulkovo_Airport,4,1159125331,Russia,RUS,major,civilian,0,0,0
689,4,Allama Iqbal Int'l,LHE,terminal,OPLA,LHE,http://en.wikipedia.org/wiki/Allama_Iqbal_International_Airport,4,1159125343,Pakistan,PAK,mid,civilian,0,0,0
690,4,Kamuzu Int'l,LLW,terminal,FWKI,LLW,http://en.wikipedia.org/wiki/Lilongwe_International_Airport,4,1159125359,Malawi,MWI,mid,civilian,0,0,0
691,4,Lagos Murtala Muhammed,LOS,terminal,DNMM,LOS,http://en.wikipedia.org/wiki/Murtala_Mohammed_International_Airport,4,1159125373,Nigeria,NGA,major,civilian,0,0,0
692,4,El Alto Int'l,LPB,terminal,SLLP,LPB,http://en.wikipedia.org/wiki/El_Alto_International_Airport,4,1159125385,Bolivia,BOL,mid,civilian,0,0,0
693,4,Lusaka Int'l,LUN,terminal,FLLS,LUN,http://en.wikipedia.org/wiki/Lusaka_International_Airport,5,1159125403,Zambia,ZMB,mid,civilian,0,0,0
694,4,Luxor,LXR,terminal,HELX,LXR,http://en.wikipedia.org/wiki/Luxor_International_Airport,4,1159125413,Egypt,EGY,mid,civilian,0,0,0
695,4,Chennai Int'l,MAA,terminal,VOMM,MAA,http://en.wikipedia.org/wiki/Chennai_International_Airport,4,1159125429,India,IND,major,civilian,0,0,0
696,4,La Chinita Int'l,MAR,terminal,SVMC,MAR,http://en.wikipedia.org/wiki/La_Chinita_International_Airport,4,1159125441,Venezuela,VEN,mid,civilian,0,0,0
697,4,José María Córdova,MDE,terminal,SKRG,MDE,http://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_C%C3%B3rdova_International_Airport,4,1159125455,Colombia,COL,mid,civilian,0,0,0
698,4,Memphis Int'l,MEM,terminal,KMEM,MEM,http://en.wikipedia.org/wiki/Memphis_International_Airport,4,1159125467,United States of America,USA,major,civilian,1,2,4336752
699,4,Augusto Cesar Sandino Int'l,MGA,terminal,MNMG,MGA,http://en.wikipedia.org/wiki/Augusto_C._Sandino_International_Airport,4,1159125481,Nicaragua,NIC,mid,civilian,0,0,0
700,4,Mashhad,MHD,terminal,OIMM,MHD,http://en.wikipedia.org/wiki/Mashhad_International_Airport,4,1159125495,Iran,IRN,major,civilian,0,0,0
701,4,Miami Int'l,MIA,terminal,KMIA,MIA,http://en.wikipedia.org/wiki/Miami_International_Airport,4,1159125509,United States of America,USA,major,civilian,1,14,2071722
702,4,Lic M Crecencio Rejon Int'l,MID,terminal,MMMD,MID,http://en.wikipedia.org/wiki/Manuel_Crescencio_Rej%C3%B3n_International_Airport,4,1159125521,Mexico,MEX,mid,civilian,0,0,0
703,4,Luqa,MLA,terminal,LMML,MLA,http://en.wikipedia.org/wiki/Malta_International_Airport,2,1159125535,Malta,MLT,major,civilian,0,0,0
704,4,Moi Int'l,MBA,terminal,HKMO,MBA,http://en.wikipedia.org/wiki/Moi_International_Airport,4,1159125545,Kenya,KEN,major,civilian,0,0,0
705,4,Moshoeshoe I Int'l,MSU,terminal,FXMM,MSU,http://en.wikipedia.org/wiki/Moshoeshoe_I_International_Airport,4,1159125565,Lesotho,LSO,mid,civilian,0,0,0
706,4,New Orleans Int'l,MSY,terminal,KMSY,MSY,http://en.wikipedia.org/wiki/Louis_Armstrong_New_Orleans_International_Airport,4,1159125575,United States of America,USA,major,civilian,0,0,0
707,4,Multan,MUX,runway,OPMT,MUX,http://en.wikipedia.org/wiki/Multan_International_Airport,4,1159125587,Pakistan,PAK,major,military/civilian,0,0,0
708,4,Carrasco Int'l,MVD,terminal,SUMU,MVD,http://en.wikipedia.org/wiki/Carrasco_International_Airport,4,1159125601,Uruguay,URY,major,civilian,0,0,0
709,4,General Rafael Buelna Int'l,MZT,terminal,MMMZ,MZT,http://en.wikipedia.org/wiki/General_Rafael_Buelna_International_Airport,4,1159125613,Mexico,MEX,mid,civilian,0,0,0
710,4,Nassau Int'l,NAS,terminal,MYNN,NAS,http://en.wikipedia.org/wiki/Lynden_Pindling_International_Airport,4,1159125627,Bahamas,BHS,major,civilian,0,0,0
711,4,Ndjamena,NDJ,terminal,FTTJ,NDJ,http://en.wikipedia.org/wiki/N'Djamena_International_Airport,4,1159125641,Chad,TCD,mid,civilian,0,0,0
712,4,Niamey,NIM,terminal,DRRN,NIM,http://en.wikipedia.org/wiki/Diori_Hamani_International_Airport,2,1159125655,Niger,NER,mid,civilian,0,0,0
713,4,Mactan-Cebu Int'l,CEB,terminal,RPVM,CEB,http://en.wikipedia.org/wiki/Mactan-Cebu_International_Airport,2,1159125667,None,None,major,civilian,0,0,0
714,4,Nova Lisboa,NOV,terminal,FNHU,NOV,http://en.wikipedia.org/wiki/Nova_Lisboa_Airport,4,1159125681,Angola,AGO,mid,civilian,0,0,0
715,4,Eppley Airfield,OMA,terminal,KOMA,OMA,http://en.wikipedia.org/wiki/Eppley_Airfield,4,1159125695,United States of America,USA,mid,civilian,0,0,0
716,4,Nome,OME,terminal,PAOM,OME,http://en.wikipedia.org/wiki/Nome_Airport,4,1159125707,None,None,mid,civilian,0,0,0
717,4,Ouagadougou,OUA,terminal,DFFD,OUA,http://en.wikipedia.org/wiki/Ouagadougou_Airport,4,1159125715,Burkina Faso,BFA,mid,civilian,0,0,0
718,4,Mais Gate Int'l,PAP,terminal,MTPP,PAP,http://en.wikipedia.org/wiki/Toussaint_Louverture_International_Airport,4,1159125727,Haiti,HTI,mid,civilian,0,0,0
719,4,Puebla,PBC,terminal,MMPB,PBC,http://en.wikipedia.org/wiki/Hermanos_Serd%C3%A1n_International_Airport,4,1159125745,Mexico,MEX,mid,civilian,0,0,0
720,4,Portland Int'l,PDX,terminal,KPDX,PDX,http://en.wikipedia.org/wiki/Portland_International_Airport,4,1159125755,United States of America,USA,major,civilian,0,0,0
721,4,Perth Int'l,PER,terminal,YPPH,PER,http://en.wikipedia.org/wiki/Perth_Airport,4,1159125765,Australia,AUS,major,civilian,0,0,0
722,4,H F Verwoerd,PLZ,terminal,FAPE,PLZ,http://en.wikipedia.org/wiki/Port_Elizabeth_Airport,2,1159125779,South Africa,ZAF,mid,civilian,0,0,0
723,4,El Tepual Int'l,PMC,terminal,SCTE,PMC,http://en.wikipedia.org/wiki/El_Tepual_Airport,4,1159125791,Chile,CHL,mid,civilian,0,0,0
724,4,Pochentong,PNH,terminal,VDPP,PNH,http://en.wikipedia.org/wiki/Phnom_Penh_International_Airport,4,1159125805,Cambodia,KHM,major,civilian,0,0,0
725,4,Pune,PNQ,terminal,VAPO,PNQ,http://en.wikipedia.org/wiki/Pune_Airport,4,1159125819,India,IND,major,military/civilian,0,0,0
726,4,Port Moresby Int'l,POM,terminal,AYPY,POM,http://en.wikipedia.org/wiki/Jacksons_International_Airport,4,1159125833,Papua New Guinea,PNG,major,civilian,0,0,0
727,4,Tocumen Int'l,PTY,terminal,MPTO,PTY,http://en.wikipedia.org/wiki/Tocumen_International_Airport,4,1159125843,Panama,PAN,major,civilian,0,0,0
728,4,Carlos Ibáñez de Campo Int'l,PUQ,terminal,SCCI,PUQ,http://en.wikipedia.org/wiki/Carlos_Ibanez_Del_Campo_International_Airport,4,1159125857,Chile,CHL,mid,civilian,0,0,0
729,4,Durham Int'l,RDU,terminal,KRDU,RDU,http://en.wikipedia.org/wiki/Raleigh-Durham_International_Airport,4,1159125871,United States of America,USA,major,civilian,0,0,0
730,4,Mingaladon,RGN,terminal,VYYY,RGN,http://en.wikipedia.org/wiki/Yangon_International_Airport,4,1159125883,Myanmar,MMR,major,civilian,0,0,0
731,4,Riga,RIX,terminal,EVRA,RIX,http://en.wikipedia.org/wiki/Riga_International_Airport,4,1159125897,Latvia,LVA,major,civilian,0,0,0
732,4,Sanaa Int'l,SAH,terminal,OYSN,SAH,http://en.wikipedia.org/wiki/Sana'a_International_Airport,4,1159125911,Yemen,YEM,mid,civilian,0,0,0
733,4,Baghdad Int'l,SDA,terminal,ORBI,SDA,http://en.wikipedia.org/wiki/Baghdad_International_Airport,4,1159125925,Iraq,IRQ,major,civilian,0,0,0
734,4,De Las Américas Int'l,SDQ,terminal,MDSD,SDQ,http://en.wikipedia.org/wiki/Las_Am%C3%A9ricas_International_Airport,4,1159125937,None,None,major,civilian,0,0,0
735,4,Tan Son Nhat,SGN,terminal,VVTS,SGN,http://en.wikipedia.org/wiki/Tan_Son_Nhat_International_Airport,4,1159125951,Vietnam,VNM,major,civilian,0,0,0
736,4,Thessaloniki,SKG,terminal,LGTS,SKG,http://en.wikipedia.org/wiki/Thessaloniki_International_Airport%2C_%22Macedonia%22,4,1159125965,Greece,GRC,major,civilian,0,0,0
737,4,Vrazhdebna,SOF,terminal,LBSF,SOF,http://en.wikipedia.org/wiki/Sofia_Airport,2,1159125981,Bulgaria,BGR,major,civilian,0,0,0
738,4,Surat,STV,terminal,VASU,STV,http://en.wikipedia.org/wiki/Surat_Airport,4,1159125995,None,None,major,civilian,0,0,0
739,4,Nausori Int'l,SUV,terminal,NFNA,SUV,http://en.wikipedia.org/wiki/Nausori_International_Airport,4,1159126005,Fiji,FJI,mid,civilian,0,0,0
740,4,Shiraz Int'l,SYZ,terminal,OISS,SYZ,http://en.wikipedia.org/wiki/Shiraz_International_Airport,4,1159126021,Iran,IRN,major,civilian,0,0,0
741,4,Gen Francisco J Mina Int'l,TAM,terminal,MMTM,TAM,http://en.wikipedia.org/wiki/General_Francisco_Javier_Mina_International_Airport,4,1159126033,Mexico,MEX,mid,civilian,0,0,0
742,4,Toncontin Int'l,TGU,terminal,MHTG,TGU,http://en.wikipedia.org/wiki/Toncont%C3%ADn_International_Airport,4,1159126049,Honduras,HND,mid,civilian,0,0,0
743,4,Mehrabad Int'l,THR,terminal,OIII,THR,http://en.wikipedia.org/wiki/Mehrabad_International_Airport,4,1159126059,Iran,IRN,major,civilian,0,0,0
744,4,Tirane Rinas,TIA,terminal,LATI,TIA,http://en.wikipedia.org/wiki/Tirana_International_Airport_N%C3%ABn%C3%AB_Tereza,4,1159126075,Albania,ALB,major,civilian,0,0,0
745,4,General Abelardo L Rodriguez Int'l,TIJ,terminal,MMTJ,TIJ,http://en.wikipedia.org/wiki/General_Abelardo_L._Rodr%C3%ADguez_International_Airport,2,1159126093,United States of America,USA,major,civilian,0,0,0
746,4,Jose Maria Morelos Y Pavon,TLC,terminal,MMTO,TLC,http://en.wikipedia.org/wiki/Lic._Adolfo_L%C3%B3pez_Mateos_International_Airport,2,1159126107,Mexico,MEX,mid,civilian,0,0,0
747,4,Ulemiste,TLL,terminal,EETN,TLL,http://en.wikipedia.org/wiki/Tallinn_Airport,4,1159126123,Estonia,EST,major,civilian,0,0,0
748,4,Ben Gurion,TLV,terminal,LLBG,TLV,http://en.wikipedia.org/wiki/Ben_Gurion_International_Airport,4,1159126131,Israel,ISR,major,civilian,0,0,0
749,4,São Tomé Salazar,TMS,terminal,FPST,TMS,http://en.wikipedia.org/wiki/S%C3%A3o_Tom%C3%A9_International_Airport,4,1159126141,None,None,mid,civilian,0,0,0
750,4,Antananarivo Ivato,TNR,terminal,FMMI,TNR,http://en.wikipedia.org/wiki/Ivato_Airport,4,1159126153,Madagascar,MDG,mid,civilian,0,0,0
751,4,Tampa Int'l,TPA,parking,KTPA,TPA,http://en.wikipedia.org/wiki/Tampa_International_Airport,4,1159126167,United States of America,USA,major,civilian,0,0,0
752,4,Zim Valencia,VLN,terminal,SVVA,VLN,http://en.wikipedia.org/wiki/Arturo_Michelena_International_Airport,4,1159126181,Venezuela,VEN,mid,civilian,0,0,0
753,4,Gumrak,VOG,terminal,URWW,VOG,http://en.wikipedia.org/wiki/Volgograd_International_Airport,4,1159126195,Russia,RUS,mid,civilian,0,0,0
754,4,Vientiane,VTE,terminal,VLVT,VTE,http://en.wikipedia.org/wiki/Wattay_International_Airport,4,1159126207,Laos,LAO,mid,civilian,0,0,0
755,4,Viru Viru Int'l,VVI,terminal,SLVR,VVI,http://en.wikipedia.org/wiki/Viru_Viru_International_Airport,4,1159126221,Bolivia,BOL,mid,civilian,0,0,0
756,4,Wellington Int'l,WLG,terminal,NZWN,WLG,http://en.wikipedia.org/wiki/Wellington_International_Airport,4,1159126235,None,None,major,civilian,0,0,0
757,4,Prince Rupert,YPR,terminal,CYPR,YPR,http://en.wikipedia.org/wiki/Prince_Rupert_Airport,4,1159126249,None,None,mid,civilian,0,0,0
758,4,Windsor,YQG,terminal,CYQG,YQG,http://en.wikipedia.org/wiki/Windsor_Airport,4,1159126261,Canada,CAN,mid,civilian,0,0,0
759,4,Regina,YQR,terminal,CYQR,YQR,http://en.wikipedia.org/wiki/Regina_International_Airport,4,1159126275,Canada,CAN,mid,civilian,0,0,0
760,4,Vancouver Int'l,YVR,terminal,CYVR,YVR,http://en.wikipedia.org/wiki/Vancouver_International_Airport,4,1159126287,Canada,CAN,major,civilian,0,0,0
761,4,Winnipeg Int'l,YWG,terminal,CYWG,YWG,http://en.wikipedia.org/wiki/Winnipeg_James_Armstrong_Richardson_International_Airport,2,1159126307,Canada,CAN,major,civilian,0,0,0
762,4,John G Diefenbaker Int'l,YXE,terminal,CYXE,YXE,http://en.wikipedia.org/wiki/Saskatoon/John_G._Diefenbaker_International_Airport,4,1159126319,Canada,CAN,mid,civilian,0,0,0
763,4,Whitehorse Int'l,YXY,terminal,CYXY,YXY,http://en.wikipedia.org/wiki/Whitehorse_International_Airport,4,1159126329,Canada,CAN,mid,civilian,0,0,0
764,4,Calgary Int'l,YYC,terminal,CYYC,YYC,http://en.wikipedia.org/wiki/Calgary_International_Airport,4,1159126341,Canada,CAN,major,civilian,0,0,0
765,4,Charlottetown,YYG,terminal,CYYG,YYG,http://en.wikipedia.org/wiki/Charlottetown_Airport,4,1159126361,Canada,CAN,mid,civilian,0,0,0
766,4,Churchill,YYQ,terminal,CYYQ,YYQ,http://en.wikipedia.org/wiki/Churchill_Airport,4,1159126367,Canada,CAN,mid,civilian,0,0,0
