scalerank,featurecla,type,name,abbrev,location,gps_code,iata_code,wikipedia,natlscale,comments,wikidataid,name_ar,name_bn,name_de,name_en,name_es,name_fr,name_el,name_hi,name_hu,name_id,name_it,name_ja,name_ko,name_nl,name_pl,name_pt,name_ru,name_sv,name_tr,name_vi,name_zh,wdid_score,ne_id,lon,lat
7,Airport,major,Ontario Int'l,ONT,parking,KONT,ONT,http://en.wikipedia.org/wiki/LA/Ontario_International_Airport,15.00000,,Q949831,,,Ontario International Airport,LA/Ontario International Airport,Aeropuerto Internacional LA/Ontario,aéroport international d'Ontario,,,,,Aeroporto Internazionale di Ontario,オンタリオ国際空港,,LA/Ontario International Airport,Port lotniczy Ontario,,,Ontario International Airport,LA/Ontario Uluslararası Havaalanı,Sân bay quốc tế LA/Ontario,安大略国际机场,4,1159120085,-117.59233,34.06019
7,Airport,major,Cork,ORK,terminal,EICK,ORK,http://en.wikipedia.org/wiki/Cork_Airport,15.00000,,Q1345361,,,Flughafen Cork,Cork Airport,Aeropuerto de Cork,aéroport international de Cork,,,,,Aeroporto di Cork,コーク空港,,Cork Airport,Port lotniczy Cork,Aeroporto de Cork,Корк,Cork International Airport,Cork Havalimanı,Sân bay Cork,科克機場,4,1159120103,-8.49014,51.84854
7,Airport,mid,Minangkabau Int'l,PDG,terminal,WIMG,PDG,http://en.wikipedia.org/wiki/Minangkabau_International_Airport,15.00000,ok,Q177844,,,Flughafen Minangkabau,Minangkabau International Airport,,aéroport international de Padang,,,,Bandar Udara Internasional Minangkabau,,ミナンカバウ国際空港,,Internationale luchthaven Minangkabau,Port lotniczy Padang,,,Minangkabau International Airport,,Sân bay quốc tế Minangkabau,巴東,5,1159120113,100.28546,-0.78605
7,Airport,mid,João Paulo II,PDL,ramp,LPPD,PDL,http://en.wikipedia.org/wiki/Jo%C3%A3o_Paulo_II_Airport,15.00000,,Q1432424,,,Flughafen Ponta Delgada,João Paulo II Airport,Aeropuerto Juan Pablo II,aéroport João Paulo II,,,,Bandar Udara Yohanes Paulus II,Aeroporto di Ponta Delgada,ポンタ・デルガダ空港,요한 바오로 2세 공항,Luchthaven João Paulo II,Port lotniczy Ponta Delgada,Aeroporto João Paulo II,,,,Sân bay João Paulo II,蓬塔德爾加達,4,1159120131,-25.69699,37.74333
7,Airport,mid,Bacha Khan Int'l,PEW,ramp,OPPS,PEW,http://en.wikipedia.org/wiki/Peshawar_International_Airport,15.00000,,Q1516769,مطار باجا خان الدولي,,Peshawar International Airport,Bacha Khan International Airport,Aeropuerto Internacional de Peshawar,aéroport international de Peshawar,,,,Bandar Udara Internasional Bacha Khan,aeroporto di Peshawar,ペシャワル国際空港,,Bacha Khan International Airport,Port lotniczy Peszawar,,Пешавар,,,Sân bay quốc tế Peshawar,巴查·汗国际机场,4,1159120157,71.51881,33.99140
7,Airport,mid,Glasgow Prestwick,PIK,terminal,EGPK,PIK,http://en.wikipedia.org/wiki/Glasgow_Prestwick_International_Airport,15.00000,,Q8992,,,Flughafen Glasgow-Prestwick,Glasgow Prestwick Airport,Aeropuerto de Glasgow Prestwick,aéroport international de Glasgow Prestwick,,,,,Aeroporto di Glasgow-Prestwick,グラスゴー・プレストウィック国際空港,,Glasgow Prestwick Airport,Port lotniczy Glasgow-Prestwick,,Глазго Прествик,Glasgow Prestwick Airport,,,格拉斯哥普雷斯蒂克国际机场,4,1159120173,-4.61097,55.50889
7,Airport,mid,Ponta Porã Int'l,PMG,terminal,SBPP,PMG,http://en.wikipedia.org/wiki/Ponta_Por%C3%A3_International_Airport,15.00000,,Q2587316,,,Flughafen Ponta Porã,Ponta Porã International Airport,,,,,,,,ポンタ・ポラン空港,,,,Aeroporto Internacional de Ponta Porã,Понта-Поран,Ponta Pora Intl,,,,4,1159120193,-55.70608,-22.55179
7,Airport,mid,Palmerston N. Int'l,PMR,terminal,NZPM,PMR,http://en.wikipedia.org/wiki/Palmerston_North_International_Airport,15.00000,,Q1432305,,,Flughafen Palmerston North,Palmerston North International Airport,,,,,,,,パーマストンノース空港,,,Port lotniczy Palmerston North,,Палмерстон-Норт,,,,北帕莫斯頓國際機場,4,1159120211,175.62128,-40.32332
7,Airport,mid,Pohnpei Int'l,PNI,terminal,PTPN,PNI,http://en.wikipedia.org/wiki/Pohnpei_International_Airport,15.00000,,Q741262,,,Flughafen Pohnpei,Pohnpei International Airport,Aeropuerto Internacional de Pohnpei,aéroport international de Pohnpei,,,,Bandar Udara Internasional Pohnpei,Aeroporto internazionale di Pohnpei,ポンペイ国際空港,폰페이 국제공항,Pohnpei International Airport,Port lotniczy Pohnpei,,,Pohnpei International Airport,,,波纳佩国际机场,4,1159120225,158.20330,6.98131
7,Airport,mid,Tahiti Faa'a Int'l,PPT,terminal,NTAA,PPT,http://en.wikipedia.org/wiki/Faa'a_International_Airport,15.00000,,Q1049719,مطار فا الدولي,,Flughafen Tahiti,Faa'a International Airport,Aeropuerto Internacional Faa'a,aéroport international Tahiti-Faaa,,,,Bandar Udara Internasional Faa'a,Aeroporto Internazionale Faa'a,パペーテ・タヒチ国際空港,파 국제공항,Faa'a International Airport,Port lotniczy Faa'a,Aeroporto Internacional de Faa'a,Фааа,,,Sân bay quốc tế Faa'a,法阿國際機場,2,1159120243,-149.60976,-17.55946
7,Airport,major and military,Pisa Galileo Galilei Int'l,PSA,terminal,LIRP,PSA,http://en.wikipedia.org/wiki/Galileo_Galilei_International_Airport,15.00000,,Q709169,مطار بيزا الدولي,,Flughafen Pisa,Pisa International Airport,Aeropuerto de Pisa,aéroport international Galileo Galilei de Pise,Διεθνές Αεροδρόμιο της Πίζας,,Pisai nemzetközi repülőtér,Bandar Udara Internasional Galileo Galilei,Aeroporto di Pisa-San Giusto,ガリレオ・ガリレイ国際空港,피사 국제공항,Luchthaven Pisa Galileo Galilei,Port lotniczy Piza,Aeroporto Internacional Galileo Galilei,,Galileo Galilei International Airport,,Sân bay quốc tế Galileo Galilei,比萨－圣朱斯托机场,4,1159120263,10.40013,43.69832
7,Airport,mid and military,Port Sudan,PZU,runway,HSSP,PZU,,15.00000,,Q1934952,,,Militärflugplatz Bur Sudan,Port Sudan,,,,,,,,ポートスーダン軍用飛行場,,,,,,,,,,4,1159120283,37.21607,19.57606
7,Airport,mid,Praia Int'l,RAI,terminal,GVNP,RAI,http://en.wikipedia.org/wiki/Praia_International_Airport,15.00000,,Q1191196,مطار نيلسون مانديلا الدولي,,Praia International Airport,Praia International Airport,Aeropuerto Internacional Nelson Mandela,aéroport international de Praia,,,,,,プライア国際空港,프라이아 국제공항,Luchthaven Praia Internationaal,Port lotniczy Praia,Aeroporto Internacional da Praia,,Praia International Airport,,Sân bay quốc tế Praia,納爾遜·曼德拉國際機場,4,1159120301,-23.48620,14.94499
7,Airport,mid,Marrakech-Menara,RAK,terminal,GMMX,RAK,http://en.wikipedia.org/wiki/Menara_International_Airport,15.00000,,Q429304,مطار مراكش المنارة الدولي,,Flughafen Marrakesch-Menara,Marrakesh Menara Airport,Aeropuerto de Marrakech-Menara,aéroport Marrakech - Ménara,,,,Bandar Udara Internasional Menara,Aeroporto di Marrakech-Ménara,マラケシュ・メナラ空港,,Menara International Airport,Port lotniczy Marrakesz-Menara,Aeroporto Marrakech-Menara,Аэропорт Марракеш-Менара,Marrakesh Menara Airport,,Sân bay quốc tế Menara,马拉喀什－迈纳拉国际机场,4,1159120327,-8.02461,31.60229
7,Airport,mid,Rarotonga Int'l,RAR,ramp,NCRG,RAR,http://en.wikipedia.org/wiki/Rarotonga_International_Airport,15.00000,,Q954472,,,Flughafen Rarotonga,Rarotonga International Airport,Aeropuerto Internacional Rarotonga,aéroport de Rarotonga,,,,Bandar Udara Internasional Rarotonga,,ラロトンガ国際空港,라로통가 국제공항,,Port lotniczy Rarotonga,,Раротонга,Rarotonga International Airport,,,拉罗汤加国际机场,4,1159120337,-159.79816,-21.20098
7,Airport,major,Siem Reap Int'l,REP,terminal,VDSR,REP,http://en.wikipedia.org/wiki/Angkor_International_Airport,15.00000,,Q1054472,,,Flughafen Siem Reap-Angkor,Siem Reap International Airport,Aeropuerto Internacional de Angkor,aéroport international de Siem Reap-Angkor,,,,Bandar Udara Internasional Siem Reap,Aeroporto Internazionale di Siem Reap-Angkor,シェムリアップ国際空港,시엠레아프 국제공항,Siem Reap International Airport,Port lotniczy Angkor,Aeroporto Internacional de Siem Reap,Международный аэропорт Сиемреап,Siem Reap International Airport,Siem Reap Uluslararası Havalimanı,Sân bay quốc tế Angkor,暹粒－吴哥国际机场,4,1159120355,103.81578,13.40880
7,Airport,mid,Hermes Quijada Int'l,RGA,terminal,SAWE,RGA,http://en.wikipedia.org/wiki/Hermes_Quijada_Airport,15.00000,,Q1927846,,,,Rio Grande Airport,Aeropuerto Internacional de Río Grande,aéroport international Gob. Ramón Trejo Noel,,,,,,エルメス・キハーダ国際空港,,,Port lotniczy Río Grande,Aeroporto Internacional Hermes Quijada,,Hermes Quijada International Airport,,Sân bay quốc tế Hermes Quijada,,4,1159120379,-67.75303,-53.78147
7,Airport,mid,Piloto Civil Norberto Fernandez Int'l,RGL,terminal,SAWG,RGL,http://en.wikipedia.org/wiki/Piloto_Civil_Norberto_Fern%C3%A1ndez_International_Airport,15.00000,,Q2876048,,,,Piloto Civil Norberto Fernández International Airport,Aeropuerto Internacional Piloto Civil Norberto Fernández,aéroport international Piloto Civil Norberto Fernández,,,,,,ピロト・シヴィル・ノルベルト・フェルナンデス国際空港,,,Port lotniczy Río Gallegos,Aeroporto Internacional Piloto Civil Norberto Fernández,,Rio Gallegos Aerodrome,,,,4,1159120391,-69.30647,-51.61170
7,Airport,major,Reno-Tahoe Int'l,RNO,terminal,KRNO,RNO,http://en.wikipedia.org/wiki/Reno-Tahoe_International_Airport,15.00000,,Q597139,مطار رينو تاهو الدولي,,Flughafen Reno-Tahoe,Reno–Tahoe International Airport,Aeropuerto Internacional Tahoe,,,,,,Aeroporto Internazionale di Reno-Tahoe,リノ・タホ国際空港,리노-타호 국제공항,Reno–Tahoe International Airport,Port lotniczy Reno-Tahoe,,,,,Sân bay quốc tế Reno-Tahoe,雷诺-太浩国际机场,4,1159120419,-119.77528,39.50585
7,Airport,mid,Roman Tmetuchl Int'l,ROR,terminal,PTRO,ROR,http://en.wikipedia.org/wiki/Palau_International_Airport,15.00000,,Q1147092,مطار ميتشيل رومان الدولي,,Flughafen Koror,Roman Tmetuchl International Airport,Aeropuerto Internacional Roman Tmetuchl,aéroport international Roman-Tmetuchl,,,,Bandar Udara Internasional Roman Tmetuchl,Aeroporto Internazionale di Palau,パラオ国際空港,팔라우 국제공항,Internationale Luchthaven Roman Tmetuchl,Port lotniczy Koror,,,,,Sân bay quốc tế Palau,羅曼·莫圖國際機場,4,1159120439,134.53295,7.36450
7,Airport,mid,Amilcar Cabral Int'l,SID,terminal,GVAC,SID,http://en.wikipedia.org/wiki/Am%C3%ADlcar_Cabral_International_Airport,15.00000,,Q482315,,,Amílcar Cabral International Airport,Amílcar Cabral International Airport,Aeropuerto Internacional Amílcar Cabral,aéroport international Amílcar Cabral,,,,Bandar Udara Internasional Amilcar Cabral,,アミルカル・カブラル国際空港,,Luchthaven Amílcar Cabral Internationaal,Port lotniczy Amílcar Cabral,Aeroporto Internacional Amílcar Cabral,Международный аэропорт имени Амилкара Кабрала,Amílcar Cabral flygplats,,,阿米尔卡·加布拉尔国际机场,4,1159120457,-22.94406,16.73479
7,Airport,major,Sarajevo,SJJ,terminal,LQSA,SJJ,http://en.wikipedia.org/wiki/Sarajevo_International_Airport,15.00000,,Q740392,,,Flughafen Sarajevo,Sarajevo International Airport,Aeropuerto Internacional de Sarajevo,aéroport international de Sarajevo,,,Szarajevói nemzetközi repülőtér,Bandar Udara Internasional Sarajevo,Aeroporto Internazionale di Sarajevo,サラエヴォ国際空港,,Luchthaven Sarajevo,Port lotniczy Sarajewo,Aeroporto Internacional de Sarajevo,Сараево,Sarajevo internationella flygplats,Saraybosna Uluslararası Havalimanı,Sân bay quốc tế Sarajevo,薩拉熱窩國際機場,4,1159120469,18.33662,43.82589
7,Airport,mid,Robert L. Bradshaw Int'l,SKB,terminal,TKPK,SKB,http://en.wikipedia.org/wiki/Robert_L._Bradshaw_International_Airport,15.00000,,Q1933813,,,Robert L. Bradshaw International Airport,Robert L. Bradshaw International Airport,Aeropuerto Internacional Robert L. Bradshaw,Robert L. Bradshaw International Airport,,,,Bandar Udara Internasional Robert L. Bradshaw,Aeroporto Internazionale Robert L. Bradshaw,ロバート・L・ブラッドショー国際空港,,Robert L. Bradshaw International Airport,Port lotniczy Robert L. Bradshaw,Aeroporto Internacional Robert L. Bradshaw,,Golden Rock Airport,,,聖基茨島,4,1159120495,-62.71421,17.31113
7,Airport,mid,Martín Miguel de Güemes Int,SLA,terminal,SASA,SLA,http://en.wikipedia.org/wiki/Mart%C3%ADn_Miguel_de_G%C3%BCemes_Airport,15.00000,,Q652588,,,,Martín Miguel de Güemes International Airport,Aeropuerto Internacional de Salta Martín Miguel de Güemes,aéroport international Martín Miguel de Güemes,,,,,,マルティン・ミゲル・デ・グエメス国際空港,,,Port lotniczy Salta,Aeroporto Internacional de Salta Martín Miguel de Güemes,,Martín Miguel de Güemes International Airport,,,薩爾塔,4,1159120509,-65.47848,-24.84437
7,Airport,mid,Saipan Int'l,SPN,terminal,PGSN,SPN,http://en.wikipedia.org/wiki/Saipan_International_Airport,15.00000,,Q1257667,,,Flughafen Saipan,Saipan International Airport,Aeropuerto Internacional de Saipán,Saipan International Airport,,,,Bandar Udara Internasional Saipan,Saipan International Airport,サイパン国際空港,사이판 국제공항,Saipan International Airport,Port lotniczy Saipan,Saipan International Airport,Сайпан,Saipan International Airport,,Sân bay quốc tế Saipan,塞班國際機場,4,1159120529,145.72369,15.12152
7,Airport,mid,Juana Azurduy de Padilla Int'l,SRE,terminal,SLSU,SRE,http://en.wikipedia.org/wiki/Juana_Azurduy_de_Padilla_International_Airport,15.00000,,Q555944,,,,Juana Azurduy de Padilla International Airport,Aeropuerto Juana Azurduy de Padilla,aéroport Juana Azurduy de Padilla,,,,Bandar Udara Internasional Juana Azurduy de Padilla,,フアナ・アスルドゥイ・デ・パディージャ国際空港,,Aeropuerto Juana Azurduy de Padilla,Port lotniczy Juana Azurduy de Padilla,Aeroporto Juana Azurduy de Padilla,,,,Sân bay quốc tế Juana Azurduy de Padilla,,4,1159120549,-65.29286,-19.01392
7,Airport,major,Princess Juliana Int'l,SXM,terminal,TNCM,SXM,http://en.wikipedia.org/wiki/Princess_Juliana_International_Airport,15.00000,,Q723325,مطار الأميرة جوليانا الدولي,,Princess Juliana International Airport,Princess Juliana International Airport,Aeropuerto Internacional Princesa Juliana,aéroport international Princess Juliana,,,Princess Juliana nemzetközi repülőtér,Bandar Udara Internasional Putri Juliana,Aeroporto Internazionale Principessa Juliana,プリンセス・ジュリアナ国際空港,프린세스 줄리아나 국제공항,Princess Juliana International Airport,Port lotniczy Princess Juliana,Aeroporto Internacional Princesa Juliana,Аэропорт Принцессы Юлианы,Princess Juliana International Airport,Prenses Juliana Uluslararası Havaalanı,Sân bay quốc tế Princess Juliana,朱麗安娜公主國際機場,4,1159120567,-63.11228,18.04224
7,Airport,mid,Ta'izz Int'l,TAI,terminal,OYTZ,TAI,http://en.wikipedia.org/wiki/Ta'izz_International_Airport,15.00000,,Q521292,مطار تعز الدولي,,Flughafen Ta'izz,Ta'izz International Airport,Aeropuerto Internacional de Taiz,,,,,Bandar Udara Internasional Ta'izz,,タイズ国際空港,,,Port lotniczy Ta'izz,,,,,Sân bay quốc tế Ta'izz,塔伊茲國際機場,4,1159120583,44.13478,13.68550
7,Airport,mid,Qingdao Liuting Int'l,TAO,terminal,ZSQD,TAO,http://en.wikipedia.org/wiki/Qingdao_Liuting_International_Airport,15.00000,,Q1156790,مطار تشينغداو ليوتينغ الدولي,,Flughafen Qingdao-Liuting,Qingdao Liuting International Airport,Aeropuerto Internacional de Qingdao-Liuting,aéroport international de Qingdao Liuting,,,,Bandar Udara Internasional Liuting Qingdao,,青島流亭国際空港,칭다오 류팅 국제공항,Qingdao Liuting International Airport,Port lotniczy Qingdao-Liuting,Aeroporto Internacional de Qingdao Liuting,Циндао Лютин,Qingdao Liuting International Airport,,Sân bay quốc tế Lưu Đình Thanh Đảo,青島流亭國際機場,4,1159120599,120.38069,36.26776
7,Airport,mid,Chuuk Int'l,TKK,terminal,PTKK,TKK,http://en.wikipedia.org/wiki/Chuuk_International_Airport,15.00000,,Q166512,,,Flughafen Chuuk,Chuuk International Airport,Aeropuerto Internacional de Chuuk,aéroport international de Chuuk,,,,Bandar Udara Internasional Chuuk,Aeroporto Internazionale di Chuuk,チューク国際空港,추크 국제공항,Chuuk International Airport,Port lotniczy Chuuk,,,Chuuk International Airport,,,楚克國際機場,4,1159120619,151.84205,7.45762
7,Airport,mid,Tangier Ibn Battouta,TNG,terminal,GMTT,TNG,http://en.wikipedia.org/wiki/Tangier_Ibn_Battouta_Airport,15.00000,,Q1433022,مطار طنجة ابن بطوطة الدولي,,Flughafen Tanger-Boukhalef,Tangier Ibn Battouta Airport,Aeropuerto de Tánger,aéroport Tanger - Ibn Battouta,,,,,Aeroporto di Tangeri-Ibn Battuta,イブン・バットゥータ国際空港,,Internationale luchthaven Ibn Batouta,Port lotniczy Tanger,Aeroporto de Tânger-Ibn Batouta,,Tangier Ibn Battouta Airport,,Sân bay quốc tế Ibn Batouta,丹吉爾,4,1159120637,-5.91288,35.72577
7,Airport,mid,Bonriki Int'l,TRW,ramp,NGTA,TRW,http://en.wikipedia.org/wiki/Bonriki_International_Airport,15.00000,,Q522496,,,Flughafen Bonriki,Bonriki International Airport,Aeropuerto Internacional Bonriki,aéroport international de Bonriki,,,,Bandar Udara Internasional Bonriki,Aeroporto di Bonriki,ボンリキ国際空港,본리키 국제공항,Bonriki International Airport,Port lotniczy Bonriki,Aeroporto Internacional de Bonriki,Бонрики,Bonriki International Airport,,Sân bay quốc tế Bonriki,邦里基國際機場,4,1159120657,173.14599,1.38067
