Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Kyrgyz Republic,World,Mach and Elec,Export,Export Product share(%),      5.25,,      4.36,      4.22,      2.81,      3.35,      4.20,      3.42,      6.16,      6.44,      4.78,      4.95,      4.85,      5.84,      5.98,      6.62,,,,      8.18,      7.29,,,,,,,
Kyrgyz Republic,World,Metals,Export,Export Product share(%),      2.21,,      3.51,      3.80,      3.11,      2.02,      1.22,      2.86,      3.90,      3.34,      3.45,      4.39,      3.25,      4.67,      3.21,      6.90,,,,      8.44,     16.75,,,,,,,
Kyrgyz Republic,World,Minerals,Export,Export Product share(%),      1.86,,      2.28,      4.41,      1.63,      0.57,      0.84,      3.48,      4.44,      3.64,      2.69,      1.79,      1.26,      0.92,      0.83,      0.84,,,,      1.55,      0.65,,,,,,,
Kyrgyz Republic,World,Miscellaneous,Export,Export Product share(%),      9.76,,      3.78,      3.68,      3.62,     11.83,     16.53,     28.79,      2.67,      1.53,      3.81,      0.74,      1.01,      0.68,      0.53,      1.45,,,,      1.92,      3.43,,,,,,,
Kyrgyz Republic,World,Plastic or Rubber,Export,Export Product share(%),      1.91,,      2.99,      1.56,      1.16,      0.62,      1.10,      0.75,      1.64,      2.49,      2.55,      1.75,      1.18,      1.11,      0.84,      1.21,,,,      0.53,      0.49,,,,,,,
Kyrgyz Republic,World,Raw materials,Export,Export Product share(%),      8.61,,     11.22,     15.36,     10.43,     10.93,     10.58,     12.83,     13.50,     14.41,     15.21,     14.40,     15.90,     23.88,     16.61,     22.52,,,,     29.02,     35.84,,,,,,,
Kyrgyz Republic,World,Stone and Glass,Export,Export Product share(%),     47.87,,     44.49,     35.55,     51.91,     45.82,     45.85,     32.57,     24.98,     32.29,     42.03,     45.80,     49.56,     37.73,     48.71,     39.87,,,,      2.94,      2.27,,,,,,,
Kyrgyz Republic,World,Textiles and Clothing,Export,Export Product share(%),      4.78,,      7.68,     12.16,      9.55,     10.87,      8.75,      8.22,     10.79,     12.17,     11.52,     11.06,     12.02,     12.99,      6.19,      8.48,,,,     13.95,     19.12,,,,,,,
Kyrgyz Republic,World,Transportation,Export,Export Product share(%),      7.79,,      5.62,      8.33,      3.51,      2.47,      2.69,      2.01,      3.73,      2.99,      2.76,      2.06,      2.50,      4.60,      5.56,      2.95,,,,      1.57,      1.81,,,,,,,
Kyrgyz Republic,World,Vegetable,Export,Export Product share(%),      5.12,,      9.40,      8.77,      7.00,      7.06,      7.90,      6.58,      7.89,      5.64,      3.25,      3.65,      3.26,      4.38,      2.80,      2.96,,,,      8.50,      6.83,,,,,,,
Kyrgyz Republic,World,Wood,Export,Export Product share(%),      0.35,,      0.56,      0.61,      0.49,      0.42,      0.68,      0.49,      0.50,      0.69,      0.41,      0.42,      0.31,      0.21,      0.32,      0.19,,,,      0.36,      0.31,,,,,,,
Kyrgyz Republic,World,Capital goods,Import,Import Product share(%),     18.45,,     18.49,     19.00,     16.69,     17.87,     16.09,     14.91,     19.70,     23.38,     17.76,     18.48,     16.82,     21.41,     18.89,     24.47,,,,     24.35,     17.30,,,,,,,
Kyrgyz Republic,World,Consumer goods,Import,Import Product share(%),     49.95,,     56.26,     57.48,     60.06,     58.97,     34.33,     28.02,     55.59,     55.30,     56.24,     54.18,     57.20,     51.33,     52.44,     47.17,,,,     39.50,     50.29,,,,,,,
Kyrgyz Republic,World,Intermediate goods,Import,Import Product share(%),     22.96,,     19.25,     17.28,     16.51,     14.46,     15.48,     13.82,     15.75,     14.74,     18.43,     20.84,     17.77,     18.90,     21.99,     17.20,,,,     27.06,     21.71,,,,,,,
Kyrgyz Republic,World,Raw materials,Import,Import Product share(%),      5.85,,      5.65,      5.66,      6.17,      8.02,      6.93,      7.89,      8.61,      6.54,      7.50,      6.51,      8.02,      8.34,      6.68,     11.15,,,,      9.05,     10.69,,,,,,,
Kyrgyz Republic,World,All Products,Tariff,Maximum Rate (%),    100.00,,     20.00,     20.00,     20.00,     30.00,     30.00,     30.00,     30.00,     30.00,,,     22.50,     50.00,     65.00,     20.00,,,,,      0.00,,,,,,,
Kyrgyz Republic,World,All Products,Tariff,Simple Average (%),      5.53,,      3.31,      3.31,      3.31,      3.26,      3.06,      3.16,      2.90,      3.00,,,      4.28,      8.17,      4.55,      4.66,,,,,      0.00,,,,,,,
