Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,World,All Products,Import,Imports (in US$ Mil),        4646485.38,        5422766.76,        5437636.08,        5307154.87,        5074196.84,        4150103.23,        3155326.70,        3901964.82,        3268697.18,        2857624.58,        2479268.29,        2159604.24,        1723828.22,        1443738.20,        1359264.20,        1436683.65,        1143082.94,        1040260.04,        1274712.00,        1278610.87,        1185760.61,         972617.01,         830829.91,         629138.98,         533180.98,         497998.57,         435209.31,         292469.94
,...,...,Development,"GNI per capita, Atlas method (current US$)",   9793.53,   9921.34,   9702.54,   9096.78,   8128.88,   7337.10,   6520.68,   6162.56,   5652.11,   5281.70,   4995.22,   4563.33,   4058.82,   3876.53,   3922.40,   3837.85,   3627.78,   3665.37,   4184.32,   4312.99,   4107.21,   3647.37,   3330.41,   3068.97,   2871.51,   2765.53,   2654.41,   2468.66
,...,...,Trade Indicator,HH Market concentration index,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,...,...,Trade Indicator,Index of export market penetration,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,...,...,Development,Trade (% of GDP),     58.04,     63.17,     63.14,     63.29,     64.35,     61.26,     56.21,     68.30,     67.44,     67.88,     65.05,     62.51,     56.51,     51.77,     50.62,     51.93,     46.78,     48.10,     46.20,     45.23,     45.06,     43.70,     43.16,     41.29,     40.40,     40.11,     40.00,     41.36
,...,...,Development,Trade Balance (% of GDP),      2.60,      1.33,      1.12,      1.41,      1.84,      3.05,      3.30,      3.47,      5.31,      4.92,      3.83,      3.02,      2.91,      2.64,      2.37,      2.61,      3.19,      4.13,      1.64,      0.90,      0.82,      1.40,      0.38,      1.53,      1.91,      1.49,      0.73,      1.41
,...,...,Development,Trade in services (% of GDP),     10.50,     10.80,     10.13,      9.73,      9.70,      9.18,      9.44,     11.09,     11.15,     10.42,      9.90,      9.71,      8.72,      9.45,      8.96,      8.41,      8.18,      8.82,      8.06,      7.04,,,,,,,,
,Australia,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,      4.19,      4.20,      4.32,      4.25
,China,All Products,Export,Partner share(%)-Top 5 Export Partner,     14.02,     14.32,     15.16,     14.47,     14.48,     14.36,     13.84,     12.22,     12.56,     12.47,     12.51,     12.27,     11.93,     10.67,      9.56,      8.66,      8.10,      8.16,      8.47,      8.41,      7.94,      7.76,      7.87,,,,,
,China,All Products,Import,Partner share(%)-Top 5 Import Partner,     20.03,     17.66,     17.23,     16.91,     16.19,     16.89,     17.60,     16.48,     17.58,     17.35,     16.93,     16.00,     15.63,     15.37,     14.34,     13.40,     13.00,     12.88,     11.62,     10.77,     10.65,     10.71,     10.18,      4.49,      4.60,      3.82,,
