rundate,this_period,foreign_region,foreign_country,UK_airport,foreign_airport,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,GATWICK,INNSBRUCK,37190,30474,6716,38852,34567,4285,-4.277772
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,GATWICK,KLAGENFURT,2273,2273,0,1293,1293,0,75.79273
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,GATWICK,SALZBURG,21174,17427,3747,21513,17033,4480,-1.575791
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,GATWICK,VIENNA,21183,21183,0,19333,19333,0,9.569131
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,HEATHROW,INNSBRUCK,7759,7759,0,7372,7372,0,5.249593
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,HEATHROW,SALZBURG,3975,3975,0,5145,5145,0,-22.740525
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,HEATHROW,VIENNA,48638,48638,0,51415,51415,0,-5.401148
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,LUTON,INNSBRUCK,2328,2328,0,3590,3590,0,-35.153203
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,LUTON,SALZBURG,3356,1808,1548,3294,1958,1336,1.88221
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,LUTON,VIENNA,3438,3438,0,3700,3700,0,-7.081081
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,SOUTHEND,VIENNA,0,0,0,798,798,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,STANSTED,INNSBRUCK,3318,1230,2088,2224,0,2224,49.190647
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,STANSTED,LINZ,0,0,0,2554,2554,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,STANSTED,SALZBURG,13150,11253,1897,15701,13784,1917,-16.247373
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,STANSTED,VIENNA,20206,20102,104,5590,5590,0,261.466905
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,BELFAST CITY (GEORGE BEST),SALZBURG,595,0,595,629,0,629,-5.405405
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,BELFAST INTERNATIONAL,SALZBURG,2961,1975,986,1098,0,1098,169.672131
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,BIRMINGHAM,GRAZ,0,0,0,439,439,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,BIRMINGHAM,INNSBRUCK,2973,0,2973,3357,0,3357,-11.438785
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,BIRMINGHAM,SALZBURG,3342,1791,1551,3859,2234,1625,-13.397253
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,BIRMINGHAM,VIENNA,1567,1567,0,2320,2320,0,-32.456897
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,BRISTOL,INNSBRUCK,4264,1974,2290,5214,2705,2509,-18.220176
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,BRISTOL,SALZBURG,4168,2669,1499,4034,2335,1699,3.321765
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,BRISTOL,VIENNA,2165,2165,0,2318,2318,0,-6.600518
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,EAST MIDLANDS INTERNATIONAL,SALZBURG,2372,1000,1372,2223,1006,1217,6.702654
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,EDINBURGH,INNSBRUCK,2223,0,2223,2246,0,2246,-1.024043
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,EDINBURGH,SALZBURG,2131,1413,718,1676,998,678,27.147971
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,EDINBURGH,VIENNA,2495,2495,0,2360,2360,0,5.720339
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,GLASGOW,INNSBRUCK,284,0,284,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,GLASGOW,SALZBURG,1357,0,1357,1221,0,1221,11.138411
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,ISLE OF MAN,SALZBURG,140,0,140,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,LEEDS BRADFORD,SALZBURG,1470,1470,0,1084,1084,0,35.608856
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,LIVERPOOL (JOHN LENNON),SALZBURG,1113,1113,0,1133,1133,0,-1.765225
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,MANCHESTER,INNSBRUCK,9460,4545,4915,8959,3880,5079,5.592142
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,MANCHESTER,SALZBURG,6637,3469,3168,8274,5178,3096,-19.784868
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,MANCHESTER,VIENNA,7312,7312,0,5984,5984,0,22.192513
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,NEWCASTLE,INNSBRUCK,1308,1308,0,1279,1279,0,2.267396
12/04/2019 14:45,201902,WESTERN EUROPE-EU,AUSTRIA,NEWCASTLE,SALZBURG,1300,1300,0,1305,1305,0,-0.383142
12/04/2019 14:45,201902,WESTERN EUROPE-EU,BELGIUM,GATWICK,BRUSSELS,968,968,0,124,124,0,680.645161
12/04/2019 14:45,201902,WESTERN EUROPE-EU,BELGIUM,HEATHROW,BRUSSELS,49871,49871,0,50490,50490,0,-1.225985
12/04/2019 14:45,201902,WESTERN EUROPE-EU,BELGIUM,LONDON CITY,ANTWERP,0,0,0,3117,3117,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,BELGIUM,LUTON,ANTWERP,0,0,0,42,0,42,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,BELGIUM,SOUTHEND,ANTWERP,580,580,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,BELGIUM,STANSTED,BRUSSELS,110,0,110,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,BELGIUM,BIRMINGHAM,BRUSSELS,10601,10601,0,12870,12870,0,-17.630148
12/04/2019 14:45,201902,WESTERN EUROPE-EU,BELGIUM,BRISTOL,BRUSSELS,1751,1751,0,3716,3716,0,-52.87944
12/04/2019 14:45,201902,WESTERN EUROPE-EU,BELGIUM,EAST MIDLANDS INTERNATIONAL,BRUSSELS,993,993,0,2042,2042,0,-51.371205
12/04/2019 14:45,201902,WESTERN EUROPE-EU,BELGIUM,EDINBURGH,BRUSSELS,9885,9885,0,8927,8741,186,10.731489
12/04/2019 14:45,201902,WESTERN EUROPE-EU,BELGIUM,EDINBURGH,CHARLEROI,4997,4997,0,3742,3742,0,33.538215
12/04/2019 14:45,201902,WESTERN EUROPE-EU,BELGIUM,GLASGOW,CHARLEROI,0,0,0,2049,2049,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,BELGIUM,MANCHESTER,BRUSSELS,18413,18413,0,18352,18352,0,0.332389
12/04/2019 14:45,201902,WESTERN EUROPE-EU,BELGIUM,MANCHESTER,CHARLEROI,11505,11505,0,11029,11029,0,4.315894
12/04/2019 14:45,201902,WESTERN EUROPE-EU,BELGIUM,NEWCASTLE,BRUSSELS,1171,1171,0,2053,2053,0,-42.96152
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CROATIA,GATWICK,DUBROVNIK,0,0,0,1354,1354,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CROATIA,HEATHROW,ZAGREB,9566,9566,0,8147,8147,0,17.417454
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CROATIA,BELFAST INTERNATIONAL,DUBROVNIK,0,0,0,90,0,90,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,GATWICK,LARNACA,7390,7390,0,11423,11423,0,-35.305962
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,GATWICK,PAPHOS,12703,10053,2650,14075,10456,3619,-9.74778
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,HEATHROW,LARNACA,10377,10377,0,11414,11414,0,-9.085334
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,LUTON,LARNACA,13608,13608,0,3685,3685,0,269.280868
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,LUTON,PAPHOS,5437,4655,782,4734,4734,0,14.850021
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,STANSTED,LARNACA,0,0,0,3827,3827,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,STANSTED,PAPHOS,11469,10868,601,12350,11531,819,-7.133603
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,BIRMINGHAM,LARNACA,3221,3221,0,3471,3471,0,-7.202535
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,BIRMINGHAM,PAPHOS,2983,1822,1161,2028,558,1470,47.09073
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,BOURNEMOUTH,PAPHOS,2214,2051,163,187,0,187,1083.957219
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,BRISTOL,LARNACA,2566,2566,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,BRISTOL,PAPHOS,3790,3642,148,3933,3718,215,-3.635901
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,CARDIFF WALES,PAPHOS,156,0,156,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,DONCASTER SHEFFIELD,PAPHOS,176,0,176,191,0,191,-7.853403
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,EAST MIDLANDS INTERNATIONAL,PAPHOS,733,578,155,845,845,0,-13.254438
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,EDINBURGH,PAPHOS,4321,3613,708,3589,2754,835,20.395653
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,GLASGOW,PAPHOS,1067,899,168,912,912,0,16.995614
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,LEEDS BRADFORD,PAPHOS,700,700,0,892,892,0,-21.524664
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,LIVERPOOL (JOHN LENNON),LARNACA,2606,2606,0,2648,2648,0,-1.586103
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,LIVERPOOL (JOHN LENNON),PAPHOS,2134,2134,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,MANCHESTER,LARNACA,0,0,0,1428,1428,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,MANCHESTER,PAPHOS,12783,9691,3092,13398,9638,3760,-4.590237
12/04/2019 14:45,201902,WESTERN EUROPE-EU,CYPRUS,NEWCASTLE,PAPHOS,1988,1988,0,1447,1447,0,37.387699
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,GATWICK,AALBORG,0,0,0,2768,2768,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,GATWICK,AARHUS (TIRSTRUP),1676,1676,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,GATWICK,COPENHAGEN,59506,59506,0,66183,66183,0,-10.088693
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,HEATHROW,BILLUND,8610,8610,0,8327,8327,0,3.398583
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,HEATHROW,COPENHAGEN,74329,74329,0,70908,70908,0,4.824561
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,LONDON CITY,BILLUND,1620,1620,0,1541,1541,0,5.126541
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,LUTON,COPENHAGEN,9275,9275,0,9285,9285,0,-0.107701
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,LUTON,KARUP,0,0,0,84,0,84,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,STANSTED,AALBORG,4706,4706,0,4563,4563,0,3.133903
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,STANSTED,AARHUS (TIRSTRUP),6309,6309,0,6468,6468,0,-2.458256
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,STANSTED,BILLUND,16493,16493,0,16828,16828,0,-1.99073
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,STANSTED,COPENHAGEN,23958,23958,0,23792,23792,0,0.697714
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,ABERDEEN,BILLUND,36,36,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,ABERDEEN,COPENHAGEN,1963,1963,0,1469,1469,0,33.628319
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,ABERDEEN,ESBJERG,460,460,0,563,563,0,-18.294849
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,BIRMINGHAM,COPENHAGEN,5226,5226,0,5204,5204,0,0.422752
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,BRISTOL,COPENHAGEN,2058,2058,0,2331,2331,0,-11.711712
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,EDINBURGH,COPENHAGEN,11383,11383,0,13812,13812,0,-17.586157
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,MANCHESTER,BILLUND,1729,1729,0,2266,2266,0,-23.698147
12/04/2019 14:45,201902,WESTERN EUROPE-EU,DENMARK,MANCHESTER,COPENHAGEN,25685,25685,0,25142,25142,0,2.159733
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,GATWICK,ENONTEKIO,290,0,290,373,0,373,-22.252011
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,GATWICK,HELSINKI,18672,18672,0,17010,17010,0,9.770723
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,GATWICK,IVALO,1672,1672,0,1872,1872,0,-10.683761
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,GATWICK,KITTILA,3006,704,2302,2543,223,2320,18.206842
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,GATWICK,KUUSAMO,1206,0,1206,934,0,934,29.122056
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,GATWICK,ROVANIEMI,5569,5569,0,3675,3675,0,51.537415
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,HEATHROW,HELSINKI,54230,54230,0,52279,52279,0,3.7319
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,STANSTED,KITTILA,375,0,375,372,0,372,0.806452
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,BIRMINGHAM,ENONTEKIO,235,0,235,265,0,265,-11.320755
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,BIRMINGHAM,KUUSAMO,825,0,825,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,BOURNEMOUTH,ENONTEKIO,0,0,0,206,0,206,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,BRISTOL,ENONTEKIO,320,0,320,312,0,312,2.564103
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,BRISTOL,KITTILA,1113,1113,0,1443,0,1443,-22.869023
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,DONCASTER SHEFFIELD,ENONTEKIO,234,0,234,292,0,292,-19.863014
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,EAST MIDLANDS INTERNATIONAL,ENONTEKIO,178,0,178,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,EDINBURGH,HELSINKI,1075,1075,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,EXETER,ENONTEKIO,95,0,95,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,HUMBERSIDE,ENONTEKIO,0,0,0,68,0,68,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,MANCHESTER,HELSINKI,9995,9995,0,9802,9802,0,1.968986
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,MANCHESTER,KITTILA,1291,0,1291,1846,0,1846,-30.065005
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,MANCHESTER,KUUSAMO,1113,0,1113,1037,0,1037,7.328833
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FINLAND,NEWCASTLE,ENONTEKIO,246,120,126,80,80,0,207.5
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,GATWICK,BORDEAUX,18722,18722,0,17842,17842,0,4.932182
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,GATWICK,CHAMBERY,11565,0,11565,11133,186,10947,3.880356
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,GATWICK,GRENOBLE,26595,10133,16462,31558,9736,21822,-15.726599
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,GATWICK,LYON,25518,21123,4395,22962,18981,3981,11.131435
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,GATWICK,MARSEILLE,8554,8554,0,7414,7066,348,15.376315
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,GATWICK,MONTPELLIER,8125,8125,0,7380,7380,0,10.094851
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,GATWICK,NANTES,10826,10826,0,9631,9631,0,12.40785
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,GATWICK,NICE,33345,33345,0,31493,31493,0,5.880672
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,GATWICK,PARIS (CHARLES DE GAULLE),39223,39223,0,35910,35910,0,9.225842
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,GATWICK,TOULOUSE (BLAGNAC),18897,17813,1084,20151,18514,1637,-6.223016
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,HEATHROW,GRENOBLE,1006,1006,0,2197,1006,1191,-54.210287
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,HEATHROW,LYON,21938,21938,0,20724,20724,0,5.857942
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,HEATHROW,MARSEILLE,16922,16922,0,16789,16789,0,0.792185
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,HEATHROW,NICE,27459,27459,0,27294,27294,0,0.604528
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,HEATHROW,PARIS (CHARLES DE GAULLE),90892,90892,0,90383,90383,0,0.563159
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,HEATHROW,TOULOUSE (BLAGNAC),18705,18705,0,18257,18257,0,2.453853
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LONDON CITY,CHAMBERY,802,802,0,1339,1339,0,-40.104556
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LONDON CITY,NICE,676,676,0,689,689,0,-1.886792
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LONDON CITY,PARIS (ORLY),7010,7010,0,5936,5936,0,18.092992
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LUTON,BEZIERS,2551,2551,0,2318,2318,0,10.051769
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LUTON,BORDEAUX,5082,5082,0,3397,3397,0,49.602591
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LUTON,CHAMBERY,1032,0,1032,1164,0,1164,-11.340206
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LUTON,GRENOBLE,4435,4435,0,2899,2615,284,52.983788
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LUTON,LYON,10820,10820,0,10690,10514,176,1.21609
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LUTON,MARSEILLE,2259,2259,0,2646,2646,0,-14.62585
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LUTON,NANTES,3822,3822,0,4159,4159,0,-8.102909
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LUTON,NICE,6008,6008,0,4937,4937,0,21.693336
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LUTON,NIMES,0,0,0,2655,2655,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LUTON,PARIS (CHARLES DE GAULLE),25796,25796,0,23853,23853,0,8.145726
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LUTON,PERPIGNAN,0,0,0,152,152,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LUTON,TOULOUSE (BLAGNAC),4406,4406,0,4411,4411,0,-0.113353
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,SOUTHEND,CAEN,436,436,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,SOUTHEND,LYON,2430,2430,0,1700,1700,0,42.941176
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,SOUTHEND,PARIS (CHARLES DE GAULLE),3927,3927,0,2875,2875,0,36.591304
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,SOUTHEND,RENNES,3123,3123,0,3297,3297,0,-5.277525
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,BERGERAC,3976,3976,0,4000,4000,0,-0.6
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,BIARRITZ,638,638,0,3776,3776,0,-83.103814
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,BORDEAUX,6559,6559,0,6783,6783,0,-3.302374
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,BREST,169,169,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,CARCASSONNE,3699,3699,0,3825,3825,0,-3.294118
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,CHAMBERY,4684,1427,3257,5108,1227,3881,-8.300705
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,DINARD,3640,3640,0,3408,3408,0,6.807512
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,DOLE,900,900,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,GRENOBLE,8287,7143,1144,7494,6584,910,10.581799
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,LA ROCHELLE,2405,2405,0,2622,2622,0,-8.276125
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,LIMOGES,5360,5360,0,5073,5073,0,5.657402
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,LYON,2694,2345,349,2319,1200,1119,16.170763
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,MARSEILLE,8743,8743,0,8943,8943,0,-2.236386
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,NANTES,5392,5392,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,NICE,12286,12286,0,11409,11409,0,7.686914
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,NIMES,2679,2679,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,POITIERS,2661,2661,0,3248,3248,0,-18.07266
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,RENNES,0,0,0,180,180,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,TARBES-LOURDES INTERNATIONAL,2547,2547,0,2616,2616,0,-2.637615
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,TOULOUSE (BLAGNAC),16271,15903,368,16025,16025,0,1.535101
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,STANSTED,TOURS,2696,2696,0,2347,2347,0,14.870047
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,ABERDEEN,PARIS (CHARLES DE GAULLE),7049,7049,0,6626,6626,0,6.383942
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,BELFAST INTERNATIONAL,LYON,960,960,0,833,833,0,15.246098
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,BELFAST INTERNATIONAL,PARIS (CHARLES DE GAULLE),6428,6428,0,6591,6591,0,-2.473069
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,CHAMBERY,3147,719,2428,4130,825,3305,-23.801453
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,GRENOBLE,3924,2537,1387,4908,3194,1714,-20.0489
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,LYON,2943,2943,0,3424,3424,0,-14.047897
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,PARIS (CHARLES DE GAULLE),31275,31275,0,33633,33633,0,-7.010971
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,TOULOUSE (BLAGNAC),1000,0,1000,3547,2058,1489,-71.807161
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,BRISTOL,BORDEAUX,2023,2023,0,2364,2364,0,-14.424704
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,BRISTOL,CHAMBERY,2464,0,2464,2798,0,2798,-11.937098
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,BRISTOL,GRENOBLE,3585,3585,0,3843,3670,173,-6.713505
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,BRISTOL,LIMOGES,2219,2219,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,BRISTOL,LYON,1203,1203,0,1113,1113,0,8.086253
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,BRISTOL,NICE,2523,2523,0,1517,1517,0,66.315096
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,BRISTOL,PARIS (CHARLES DE GAULLE),10049,10049,0,11636,11636,0,-13.638707
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,BRISTOL,TOULOUSE (BLAGNAC),5931,5931,0,7374,5833,1541,-19.568755
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,CARDIFF WALES,CHAMBERY,601,601,0,781,781,0,-23.047375
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,CARDIFF WALES,PARIS (CHARLES DE GAULLE),4470,4470,0,4676,4676,0,-4.405475
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,DONCASTER SHEFFIELD,CHAMBERY,0,0,0,1319,0,1319,-100
