Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,World,Intermediate goods,Export,Export Product share(%),     21.45,     21.53,     20.18,     21.08,     22.19,     22.30,     22.65,     21.65,     23.25,     21.45,     21.13,     21.90,     20.64,     19.44,     19.40,     18.94,     19.93,     21.62,     23.00,     24.47,     27.30,     25.59,     26.14,     26.53,     29.91,     33.00,     39.25,
,World,Mach and Elec,Export,Export Product share(%),     18.86,     17.02,     14.77,     14.58,     13.80,     15.88,     16.19,     15.93,     17.65,     17.80,     18.09,     19.54,     21.22,     22.59,     23.01,     23.19,     23.44,     21.16,     18.13,     16.95,     16.75,     17.26,     19.02,     18.37,      9.28,     10.36,     10.73,
,World,Metals,Export,Export Product share(%),      6.62,      6.90,      6.35,      6.79,      7.67,      8.10,      7.85,      8.78,     10.32,      9.81,      8.92,      8.87,      7.37,      7.37,      7.01,      7.18,      7.26,      8.07,      8.75,      8.96,     10.45,      9.66,     10.32,     12.24,     13.77,     15.91,     17.82,
,World,Minerals,Export,Export Product share(%),      6.07,      7.07,      7.08,      7.09,      8.12,      7.65,      5.71,      5.47,      6.59,      5.37,      4.67,      3.90,      2.80,      2.53,      2.56,      2.58,      2.75,      3.07,      3.01,      3.08,      3.47,      3.21,      3.44,      4.94,      6.10,      6.44,      7.29,
,World,Miscellaneous,Export,Export Product share(%),      5.10,      4.67,      3.90,      3.91,      5.94,      3.69,      4.22,      3.71,      5.53,      4.15,      4.10,      4.59,      5.16,      5.61,      5.09,      4.58,      4.03,      3.84,      4.78,      4.29,      2.90,      2.95,      3.36,      3.17,      1.98,      1.93,      1.99,
,World,Plastic or Rubber,Export,Export Product share(%),      2.68,      2.54,      2.24,      2.24,      2.21,      2.22,      2.30,      2.12,      2.54,      2.28,      2.42,      2.41,      2.38,      2.25,      2.29,      2.30,      2.30,      2.34,      2.23,      2.20,      2.44,      2.37,      2.58,      2.45,      2.07,      2.02,      2.48,
,World,Raw materials,Export,Export Product share(%),     26.76,     30.76,     35.79,     35.63,     36.21,     33.47,     31.11,     32.90,     27.09,     31.77,     28.86,     26.31,     26.28,     24.22,     22.68,     24.16,     23.06,     23.24,     26.73,     28.11,     27.38,     28.15,     24.97,     26.56,     34.63,     32.46,     22.54,
,World,Stone and Glass,Export,Export Product share(%),      3.68,      3.50,      3.59,      4.13,      4.00,      3.77,      3.67,      2.79,      2.96,      2.75,      2.47,      2.58,      2.65,      2.49,      2.09,      2.07,      2.42,      2.57,      2.30,      2.44,      2.63,      2.88,      2.43,      2.39,      2.41,      2.36,      1.27,
,World,Textiles and Clothing,Export,Export Product share(%),      2.46,      2.31,      2.07,      2.22,      2.09,      2.22,      2.50,      2.58,      3.12,      3.04,      3.82,      3.90,      4.50,      4.87,      4.40,      4.60,      5.05,      5.09,      4.86,      4.42,      4.44,      4.04,      4.10,      4.56,      4.22,      3.46,      4.96,
,World,Transportation,Export,Export Product share(%),     13.96,     11.91,     11.03,      9.67,      9.10,      9.32,      8.08,      8.86,     10.16,      9.42,      9.40,      9.77,     10.28,     11.38,     12.07,     11.59,     11.33,     11.77,      9.93,      9.33,      8.40,      8.09,      9.06,      8.61,      8.61,      8.36,      8.57,
,World,Vegetable,Export,Export Product share(%),     11.22,     10.23,      9.41,      9.02,      9.22,      8.53,      8.94,      8.55,      8.34,      6.54,      7.17,      7.90,      8.52,      7.57,      7.60,      7.26,      9.15,     11.33,     10.88,     10.21,     11.22,     12.00,     10.61,      8.23,     10.72,      8.75,     11.46,
,World,Wood,Export,Export Product share(%),      2.60,      2.33,      2.02,      1.91,      2.04,      2.31,      2.42,      2.36,      2.74,      2.48,      2.67,      2.95,      3.03,      2.85,      2.95,      2.94,      3.16,      3.10,      3.10,      3.20,      4.21,      3.71,      4.15,      4.17,      4.01,      4.32,      4.94,
,World,Capital goods,Import,Import Product share(%),     37.37,     35.22,     35.50,     35.35,     34.63,     36.36,     36.41,     34.75,     33.22,     36.70,     37.12,     37.22,     37.03,     38.10,     39.14,     38.63,     39.72,     39.42,     38.15,     36.74,     34.83,     34.90,     34.02,     32.82,     30.70,     31.66,     27.12,
,World,Consumer goods,Import,Import Product share(%),     31.92,     33.21,     32.72,     32.45,     32.39,     31.66,     30.56,     30.40,     30.02,     29.81,     29.93,     28.61,     29.62,     29.42,     29.17,     28.00,     26.58,     26.66,     25.95,     25.04,     25.60,     25.85,     24.87,     23.18,     19.23,     17.89,      8.89,
,World,Intermediate goods,Import,Import Product share(%),     22.63,     22.29,     22.03,     22.77,     23.00,     22.90,     22.90,     23.63,     22.29,     22.19,     23.25,     23.95,     23.31,     22.28,     22.07,     21.74,     22.41,     22.85,     23.09,     24.19,     25.65,     23.75,     23.87,     23.70,     25.88,     25.33,     29.39,
,World,Raw materials,Import,Import Product share(%),      6.56,      8.08,      8.37,      8.05,      8.85,      8.17,      8.71,     10.16,      8.83,      8.60,      8.78,      8.90,      8.61,      7.89,      7.58,      7.54,      7.17,      7.37,      8.48,     10.03,      8.49,      8.53,      9.05,     12.04,     15.22,     18.78,     32.82,
,World,All Products,Tariff,Maximum Rate (%),   1080.41,    167.80,    845.23,    871.30,    908.05,    997.16,    542.27,    615.13,   1199.52,    659.65,    731.99,   1767.53,   1774.88,   1790.93,    774.23,   2024.58,   2290.74,    260.00,    262.00,   2674.58,    100.00,     40.00,     80.00,   3000.00,    385.28,    105.00,     85.00,
,World,All Products,Tariff,Simple Average (%),      7.71,      7.35,      8.31,      8.07,      8.39,      8.87,      7.84,      8.00,      8.55,      8.98,      9.34,      9.66,     11.19,     11.44,     11.77,     12.71,     13.12,     12.23,     12.27,     13.29,     11.96,     11.86,     13.37,     14.66,     16.78,     33.50,     42.92,
,World,All Products,Tariff,Weighted Average (%),      5.36,      4.05,      6.24,      5.56,      5.65,      5.98,      4.41,      4.44,      4.86,      4.74,      5.28,      5.22,     12.26,      7.26,     12.36,     12.95,      9.13,     13.05,     12.64,     12.88,      9.52,     12.23,     12.47,     13.64,     13.21,     18.95,     31.92,
,World,Capital goods,Tariff,Weighted Average (%),      3.75,      3.64,      4.87,      4.06,      4.19,      4.28,      3.78,      4.17,      4.31,      4.05,      4.34,      4.53,     10.41,      5.88,     10.71,     11.80,      7.94,     11.67,     11.65,     11.60,      9.45,     14.74,     14.71,     14.91,     16.87,     32.37,     40.46,
,World,Consumer goods,Tariff,Weighted Average (%),      8.40,      5.90,      8.81,      7.30,      7.49,      8.23,      6.31,      5.85,      6.79,      6.67,      7.77,      7.36,     15.13,      9.61,     15.55,     15.84,     11.34,     16.55,     16.58,     16.48,     12.03,     15.23,     13.04,     17.83,     16.45,     29.39,     40.22,
,World,Intermediate goods,Tariff,Weighted Average (%),      4.33,      3.43,      5.44,      5.15,      5.05,      5.38,      3.76,      4.15,      4.03,      4.13,      4.55,      4.64,     11.01,      6.71,     11.05,     11.42,      8.22,     11.01,     10.33,     10.48,      8.08,      8.55,     10.09,     10.92,     11.52,     20.16,     30.08,
,World,Raw materials,Tariff,Weighted Average (%),      6.47,      1.50,      6.70,      6.86,      5.98,      6.19,      1.99,      1.79,      2.45,      2.48,      2.84,      2.83,     13.50,      6.53,     12.13,     12.20,      9.29,     12.94,     10.03,     12.98,      5.97,      7.57,      9.96,      8.78,      4.67,      2.57,     14.11,
,World,All Products,Trade Indicator,World Growth (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
